,point_A,point_B,haversine_dist,driving-car_dist,driving-car_time,foot-walking_dist,foot-walking_time,cycling-regular_dist,cycling-regular_time
114,"[-5.940841594274587, 37.40388367810464]","[-6.001092102377166, 37.3877495430725]",5.6167389624854716,9164.8,852.7,6829.1,4916.9,8252.2,1726.6
115,"[-5.944208198508131, 37.38489914722691]","[-5.917233459071794, 37.39617524526221]",2.6928322333361217,4480.9,451.0,5386.3,3878.1,5338.2,1067.9
116,"[-5.923211126178952, 37.43236429154789]","[-5.973614098235725, 37.3618164485404]",9.020089926256546,12597.1,1083.6,10878.0,7832.1,10885.6,2190.2
117,"[-6.001547357108651, 37.40170707767651]","[-5.990192067446348, 37.37240831842099]",3.4088461471776137,5078.2,584.6,4259.8,3067.0,4309.7,908.8
118,"[-5.949409035672915, 37.38666756732569]","[-5.953128530509554, 37.34691335098781]",4.4326716608456795,7622.3,724.4,7338.7,5283.8,8468.2,1705.0
119,"[-5.973799487921724, 37.42934412239464]","[-5.992838084727273, 37.375025150178935]",6.269746480067627,8050.4,807.2,7180.8,5170.1,7322.8,1557.5
120,"[-5.973767180035615, 37.38305650137014]","[-5.932401519995412, 37.40809446509033]",4.5939848237918905,5543.9,610.7,6373.1,4588.6,6003.8,1200.7
121,"[-5.965628045476936, 37.383487115520566]","[-5.985962890907258, 37.35788674598358]",3.366369047511813,4780.0,563.9,4285.9,3085.8,4934.3,990.6
122,"[-5.912626295828269, 37.40826044866554]","[-5.955134712699554, 37.41891707081106]",3.936859684475974,5148.2,452.7,6781.8,4882.9,5911.2,1222.1
123,"[-5.9902348744253455, 37.43344216921621]","[-5.941059112031805, 37.3876738815084]",6.690621818764467,13048.3,1005.0,9287.6,6687.0,9704.7,1980.0
124,"[-5.937131034431035, 37.389688699611305]","[-5.966911538897429, 37.3297662008025]",7.164104855882487,9178.7,807.7,10360.4,7459.4,13125.3,2640.4
125,"[-5.9445933394334185, 37.408848310220286]","[-5.966391933740892, 37.377104766556144]",4.020879067875242,8181.5,673.8,4994.4,3595.9,5994.0,1219.6
126,"[-6.01458164006102, 37.38449395968125]","[-5.913993322508554, 37.41193423315421]",9.394946896825253,14375.6,1269.3,11645.2,8384.4,13440.1,2710.0
127,"[-5.994136834662187, 37.4151104332358]","[-5.96451970874751, 37.41738691179809]",2.6278778010651296,3193.5,328.2,3389.6,2440.5,3269.2,655.7
128,"[-5.938587795464262, 37.38297292392407]","[-5.981550354992862, 37.41682190247249]",5.345017819188132,6705.5,770.6,6738.5,4851.7,6901.9,1463.5
129,"[-5.981946346984402, 37.345306943517166]","[-5.892573261525501, 37.39084055787984]",9.38165108953576,12475.8,1066.0,11702.8,8425.9,12747.4,2705.2
130,"[-5.919601912886982, 37.39218300422053]","[-5.975091909389133, 37.32558848220205]",8.88181609084875,12287.5,1062.7,11505.3,8283.7,14877.2,3014.0
131,"[-5.977707634115225, 37.33969166184912]","[-5.983599046033754, 37.40349188160408]",7.113337816850177,9952.2,1097.5,8626.0,6210.6,9190.2,1885.3
132,"[-5.965234913067012, 37.32069863855285]","[-5.987398144573816, 37.35436186250697]",4.22501001324936,5852.7,627.7,5338.6,3843.7,5573.3,1114.6
133,"[-5.959708162646876, 37.39881903824508]","[-5.971870487402482, 37.41068862105485]",1.7017838270380778,2657.2,298.4,2767.1,1992.3,2913.2,582.6
134,"[-5.961877093828586, 37.36334892497722]","[-5.985503619067982, 37.43069235003545]",7.773670490472784,9939.5,954.2,9443.9,6799.5,9982.6,2020.1
135,"[-5.980119861114617, 37.3981972657424]","[-5.9171475742518815, 37.40302484733625]",5.588444899395001,8253.6,768.2,7126.1,5130.7,7771.3,1555.7
136,"[-5.911536828612038, 37.42084894296177]","[-6.010998750419463, 37.40192631491479]",9.033094629787433,15616.0,1125.4,11765.1,8470.7,11917.9,2439.9
137,"[-5.993098028429391, 37.39032356397401]","[-5.956804662354823, 37.37867077740179]",3.4585276675966212,4610.6,804.6,4046.9,2913.8,5006.0,1120.2
138,"[-5.969386883685942, 37.334015422587775]","[-5.970717911093447, 37.360668057205935]",2.965972402366858,5064.0,600.7,3997.0,2877.8,4561.2,925.5
139,"[-5.970570806244188, 37.356786651592834]","[-5.986885268240225, 37.41505802924422]",6.637871191431682,9089.5,969.0,7826.7,5635.1,8177.4,1693.4
140,"[-5.9784755630485815, 37.44079238986789]","[-5.95453919907242, 37.41994177320517]",3.1372746729851912,6386.9,526.4,4740.3,3413.0,4808.8,972.6
141,"[-5.990580418929668, 37.36374019516523]","[-5.872137230137731, 37.39385190503234]",10.988183286557263,19425.0,1548.3,15096.3,10869.2,16094.6,3516.9
142,"[-5.928808342571985, 37.38869154081234]","[-5.956412469153675, 37.39944851749101]",2.7161509488301823,4494.1,468.9,5334.5,3840.8,5721.9,1333.2
143,"[-5.959918044363239, 37.40172597529646]","[-5.983170167071703, 37.415423866954896]",2.556909158900438,3514.7,461.7,3391.1,2441.6,3297.6,659.5
144,"[-5.953485329254472, 37.41421511368598]","[-5.994792811773568, 37.40568124527996]",3.7697913884174215,5197.2,529.8,6077.5,4375.7,6030.8,1206.1
145,"[-5.925387999431237, 37.39223509086731]","[-5.964860887091942, 37.43740736616015]",6.114163425724478,9948.0,819.5,8877.3,6391.6,10851.6,2172.6
146,"[-5.916569574788273, 37.39391477665746]","[-5.929363293743612, 37.3966647886995]",1.1708389466767501,1822.7,214.0,1619.1,1165.8,1958.3,391.7
147,"[-5.9684828838613, 37.38027676707097]","[-6.012709003468324, 37.40322553368406]",4.666620437381226,8166.5,873.4,6338.2,4563.4,6738.8,1379.2
148,"[-5.967081330446156, 37.357407588384326]","[-5.99818034484703, 37.40549910787802]",6.012200318067529,9293.6,972.2,7341.2,5285.6,8094.2,1642.1
149,"[-5.975493140602021, 37.43224282310662]","[-5.977684137821753, 37.33938563010231]",10.327063208222935,15719.5,1285.6,12962.3,9332.7,12861.8,2621.1
150,"[-5.942884172458028, 37.44402047931693]","[-5.97616086243556, 37.34725955659464]",11.153683741233735,16152.0,1303.7,15564.5,11206.3,15300.1,3111.4
151,"[-5.943627903697146, 37.40120916955821]","[-5.961823002609986, 37.393860328591934]",1.8031086516978132,2262.0,218.2,2390.8,1721.4,2297.0,468.9
152,"[-6.001491004008764, 37.36277285291405]","[-5.952930635909182, 37.39402887819407]",5.521795853160693,7167.9,667.0,7161.1,5155.9,7273.5,1454.7
153,"[-5.985360883139379, 37.32218029622741]","[-5.9955679746899895, 37.41552822002854]",10.418934896258218,13720.7,1144.3,13078.9,9416.7,13930.5,2786.0
154,"[-5.894097421495128, 37.39130227908508]","[-5.980780753920296, 37.38025575119456]",7.756489647483607,8593.9,937.6,9894.8,7124.1,9871.8,2100.2
155,"[-5.940252879301937, 37.40557737058064]","[-5.91885146672324, 37.38849544684543]",2.6799343171532777,4611.5,561.0,3368.0,2424.9,4222.0,893.2
156,"[-5.9894241226618, 37.390381636379885]","[-5.974092604500341, 37.423473777411004]",3.920949097188806,5530.5,727.6,4344.0,3127.6,4879.6,975.9
157,"[-5.94779983627828, 37.40738319354684]","[-5.979584010106336, 37.36312843075498]",5.665801962390083,7252.0,794.5,6933.9,4992.3,8061.5,1643.8
158,"[-5.981909105176947, 37.326928464041]","[-5.953536577803806, 37.399089939599946]",8.406668233417692,12571.1,1102.3,10678.6,7688.4,11385.6,2304.2
159,"[-5.895187748734427, 37.428486346604885]","[-5.97044818548024, 37.40849133963566]",7.008491886391797,9047.7,677.6,15520.9,11175.0,8341.2,1693.5
160,"[-5.996286929174252, 37.41988566399374]","[-5.987841000065916, 37.42327108452559]",0.8354688943686074,2104.0,172.8,1504.8,1083.4,1450.4,315.9
161,"[-5.9803985546584135, 37.388883848688174]","[-5.933975248249196, 37.373833803898215]",4.430063766377023,5548.1,718.5,5783.1,4163.8,5786.3,1173.9
162,"[-5.964439844790227, 37.37083495207838]","[-5.965711361743466, 37.36381796275345]",0.7883034461980011,1540.0,220.1,1066.9,768.2,1380.0,302.5
163,"[-5.986333892173337, 37.38037309711626]","[-6.003918083055401, 37.4126930027597]",3.9151529449119122,6540.1,694.7,5160.6,3715.6,5495.7,1099.1
164,"[-5.966716371179022, 37.39758941413496]","[-5.911717056695791, 37.38137320620498]",5.182822528570916,6141.3,629.1,7398.2,5326.7,8279.4,1655.8
165,"[-5.969950351711859, 37.37645675582253]","[-5.98088100137633, 37.40783051741579]",3.619785706352612,5067.0,566.2,4242.1,3054.3,4285.6,857.1
166,"[-5.940576280706863, 37.399038493654096]","[-5.98315028384204, 37.3952055317864]",3.7849865255169948,5939.6,659.7,4996.6,3597.5,5598.5,1147.3
167,"[-5.944038295515211, 37.39635814521984]","[-5.935469640344258, 37.37895318269755]",2.078138036342194,3617.1,367.0,3309.4,2382.7,4393.7,894.1
168,"[-5.956519710350509, 37.401609838148936]","[-5.958590827314889, 37.38297249391251]",2.080439703950481,2878.9,349.1,2832.8,2039.6,2454.7,496.8
169,"[-5.9384559924156735, 37.39974537591988]","[-5.981589766176379, 37.411931547471]",4.043713895635456,6535.4,746.5,5210.5,3751.5,6023.9,1300.7
170,"[-5.953230653181094, 37.37117028821186]","[-5.977306461780115, 37.3375649773288]",4.300201011478854,7466.8,717.0,5821.9,4191.7,6748.0,1387.1
171,"[-5.964493975656928, 37.393848632696425]","[-5.980907071513872, 37.42410375411926]",3.663264541024103,4964.7,494.5,5269.1,3793.7,4946.9,1031.7
