,point_A,point_B,haversine_dist,driving-car_dist,driving-car_time,foot-walking_dist,foot-walking_time,cycling-regular_dist,cycling-regular_time
94,"[16.663396712544312, 49.21446380008685]","[16.613009092131335, 49.203992465045225]",3.8410636112740386,6174.0,908.0,5205.5,3747.9,5828.9,1291.5
95,"[16.620024815570492, 49.22075421856712]","[16.547042769091007, 49.178885154368295]",7.056434945005097,10982.7,1104.9,9002.7,6481.9,10098.6,2087.5
96,"[16.50726785573184, 49.18913223912842]","[16.56449850795496, 49.17040401533066]",4.652053268451034,6733.9,647.3,5396.7,3885.6,7436.6,1536.4
97,"[16.66055318941338, 49.205482329193295]","[16.621128534917833, 49.181665628506]",3.9013903414368385,6102.2,765.4,4924.1,3545.3,6102.5,1370.1
98,"[16.617246597078765, 49.21832327731468]","[16.493222042087535, 49.22731119985952]",9.062376658261407,13320.8,1465.5,10929.3,7868.9,11427.7,2512.9
99,"[16.70608211168862, 49.211084435001766]","[16.618144124725873, 49.20258936219401]",6.457890049757177,8620.9,942.9,7695.5,5540.6,9447.9,1940.1
100,"[16.52726484999875, 49.21305422871757]","[16.637524150395695, 49.15849156554752]",10.051092942937347,18021.6,1410.0,12149.2,8747.3,15354.7,3262.9
101,"[16.680766864901166, 49.2159289849649]","[16.71918987357244, 49.24400556815624]",4.186989149018606,4637.9,243.2,4989.4,3592.3,4702.6,1071.0
102,"[16.61615064516881, 49.25099174131709]","[16.620808405843018, 49.22347942489889]",3.07786343432305,5086.6,467.7,4010.3,2887.4,4486.4,922.1
103,"[16.5730151095739, 49.24407682813565]","[16.566951069456515, 49.23521750415282]",1.0790080745835555,1661.8,294.8,1366.5,983.9,2107.9,488.5
104,"[16.65018410005812, 49.228156661091695]","[16.606229103548596, 49.19915358602085]",4.53809417450471,6560.4,793.2,5589.7,4024.5,6584.4,1506.0
105,"[16.64346737179875, 49.21980134469243]","[16.56421810856103, 49.24234116675222]",6.2765214252298245,8447.3,1006.8,7884.4,5676.7,8509.7,1751.2
106,"[16.49210650645029, 49.24739578338836]","[16.641292562892446, 49.23391952910656]",10.933677064878124,17482.1,2169.3,13392.0,9642.1,16015.7,3364.5
107,"[16.58792498424956, 49.23477643961266]","[16.558322522355734, 49.16640185876346]",7.9012742130189455,9917.9,1072.1,9708.7,6990.2,11799.3,2482.2
108,"[16.58782693665238, 49.24063531881526]","[16.553951527493084, 49.25071712754272]",2.7024972919398924,,,3486.7,2510.4,3619.1,894.3
109,"[16.54492007193865, 49.19034378736548]","[16.54794793100864, 49.226746491969344]",4.053767904079053,8728.1,841.0,5612.6,4041.0,6808.2,1499.0
110,"[16.580783175942216, 49.18462082546053]","[16.57715258073525, 49.226718348603626]",4.688455985896592,7347.4,818.6,6234.7,4488.9,7158.7,1551.4
111,"[16.58175350295914, 49.18359783781675]","[16.618239290905898, 49.192256323853066]",2.820977013084849,4335.6,461.5,3595.1,2588.4,3726.7,807.2
112,"[16.6504503191777, 49.195761793896274]","[16.54869077852505, 49.189884287350985]",7.423445644829725,10012.0,1047.7,8793.2,6331.0,9368.8,1938.5
113,"[16.69098537850027, 49.21544522829311]","[16.664406180544947, 49.22278987348718]",2.096067308154285,7878.6,1218.9,2388.4,1719.6,3096.7,707.0
114,"[16.591323046201367, 49.185224546972016]","[16.497801219132214, 49.20569397263579]",7.166686122029979,10430.8,1007.6,9510.8,6847.7,9600.4,1975.6
115,"[16.484173400194795, 49.21132931458066]","[16.618271434732016, 49.25272733988045]",10.770155788979002,17267.8,1658.1,13026.3,9378.8,15614.3,3143.2
116,"[16.591840280900833, 49.22471402471171]","[16.564154802142788, 49.2281763]",2.0469985699998707,3466.6,453.7,2626.4,1891.0,3499.9,725.4
117,"[16.53842522494006, 49.23703459359322]","[16.6223689075446, 49.22323271268976]",6.285618583668883,9852.0,1065.9,7692.2,5538.3,7697.9,1723.0
118,"[16.52789415753519, 49.19593610523745]","[16.486872330818372, 49.25514572453292]",7.226402683279422,11995.2,1317.1,9243.1,6655.0,10721.6,2286.7
119,"[16.602504657421353, 49.20505493191646]","[16.603072262149844, 49.28685675902704]",9.096041481629774,11219.7,1337.7,10873.6,7828.9,11082.3,2278.3
120,"[16.631948122307666, 49.19414400425657]","[16.606145133966656, 49.18627816570479]",2.0690935821180445,3242.3,470.1,3157.0,2273.0,3980.1,810.6
121,"[16.550726508350692, 49.22810417326119]","[16.614259910090166, 49.2081878084625]",5.1183639312023965,6628.8,1053.3,6070.9,4371.0,6902.6,1420.9
122,"[16.623130531393542, 49.16440077055283]","[16.58903095428886, 49.23991119225774]",8.754254062118877,13074.5,1568.4,9521.6,6855.4,10199.8,2126.7
123,"[16.532664565024742, 49.19519171063963]","[16.486163817058962, 49.22750473460064]",4.931502368515489,10290.1,938.6,6747.9,4858.4,7060.6,1636.9
124,"[16.578489528439015, 49.212506408964906]","[16.57514595221688, 49.26181114604768]",5.487808283633234,13791.7,869.4,7506.8,5404.8,7018.1,1475.3
125,"[16.633478312555358, 49.15630043023457]","[16.627860730152964, 49.23080006963942]",8.294033532061283,11305.0,1416.4,9047.2,6514.0,9439.0,2169.2
126,"[16.569645648113028, 49.19900236081222]","[16.452846843487688, 49.22769608955862]",9.064081576614146,14000.9,1386.1,11904.6,8571.3,13266.2,2828.3
127,"[16.599128356128524, 49.28514367837711]","[16.59391341521316, 49.19420778267031]",10.11869548604657,12299.3,1219.7,12507.7,9005.5,12314.9,2494.6
128,"[16.59335790352572, 49.16535309080894]","[16.57728309256877, 49.167044409376366]",1.183780877094835,1367.5,167.0,1535.1,1105.2,1434.4,361.4
129,"[16.497426908608134, 49.25124296133928]","[16.57380562291548, 49.24165830831101]",5.645744635419589,10327.5,1270.3,6763.3,4869.6,6943.7,1632.6
130,"[16.614399304475793, 49.27752523980122]","[16.475472119306417, 49.25746394626351]",10.324129300706515,18673.3,1999.6,15102.6,10873.8,18120.4,3820.0
131,"[16.61085057660707, 49.23340828740178]","[16.50518831504043, 49.21691494479715]",7.889327594140462,12093.3,1379.5,9883.9,7116.3,10537.9,2189.4
132,"[16.671357334002757, 49.18526091380304]","[16.673225863033625, 49.17256783164268]",1.4179262477070464,5601.0,589.2,2651.8,1909.3,2567.7,523.1
133,"[16.500599759681943, 49.2166633736672]","[16.589360069448027, 49.23790344402446]",6.864587534428592,13056.6,1507.3,8166.6,5879.9,9512.7,2048.2
134,"[16.677672307217758, 49.17219874622885]","[16.530865262391387, 49.20762544049598]",11.372768631727602,20587.9,1475.9,13295.8,9572.9,15558.8,3272.0
135,"[16.5595147, 49.17441384654519]","[16.5870192501648, 49.25491039667305]",9.17105193347597,11356.2,1131.8,11115.6,8003.1,13188.0,2734.8
136,"[16.63406622117475, 49.22127830765598]","[16.54063762540451, 49.207975127201856]",6.945588566380657,10865.2,1278.3,8457.2,6089.1,9728.1,2040.4
137,"[16.57120901993628, 49.18680865148827]","[16.568969447400317, 49.19541963730459]",0.9712311022912927,2119.9,284.5,1168.9,841.6,2016.1,549.8
138,"[16.621946921942616, 49.15222508649013]","[16.697102471029122, 49.2184624407092]",9.169657591587095,15552.1,1265.3,11950.8,8604.5,13436.1,2728.9
139,"[16.594096197866833, 49.16896622217515]","[16.68391718718693, 49.19965154296417]",7.366102805746243,13231.4,963.4,9009.1,6486.4,9419.4,2066.3
140,"[16.625205359192595, 49.14887166660033]","[16.67927265701821, 49.21230556384411]",8.074432071601509,11234.8,1453.9,10643.9,7663.5,11571.6,2333.9
141,"[16.619415618226512, 49.23932533266843]","[16.583203317519246, 49.232020205621495]",2.7518015669973885,4758.7,667.9,3947.2,2841.9,4452.3,1038.4
142,"[16.554463496399386, 49.21986680551997]","[16.525562455700705, 49.22137191111776]",2.1056504592619114,3626.1,400.2,2962.2,2132.7,3060.9,700.5
143,"[16.61993810541403, 49.17492995072549]","[16.664176520697, 49.19845091559547]",4.1445426146935285,5927.9,635.0,5205.5,3747.9,5925.1,1255.9
144,"[16.542777611824707, 49.176643919781306]","[16.63308172393574, 49.20143854234254]",7.118291273808905,10645.2,1154.5,8616.0,6203.4,8573.9,1794.9
145,"[16.491115314824043, 49.25112515735058]","[16.504865973892485, 49.229793608788526]",2.573465900306159,8760.1,1079.8,4028.1,2900.2,5524.6,1193.6
146,"[16.591901085747715, 49.16976720492623]","[16.53258467305246, 49.23540976966261]",8.476390504269055,12325.1,1289.5,10816.9,7788.1,10578.7,2830.2
147,"[16.649541575181065, 49.18623481307168]","[16.573423594807778, 49.17053637389417]",5.801752244390313,8323.7,1047.1,7358.5,5298.0,8520.6,1767.6
148,"[16.659467416100355, 49.184454433045445]","[16.510201076556516, 49.210578533352106]",11.2280687465348,14355.1,1494.5,12888.0,9279.3,16565.1,3397.6
149,"[16.64166204720625, 49.20571126811079]","[16.573847607989837, 49.261218089127546]",7.89550161405398,10420.4,1033.3,9637.0,6938.5,10968.0,2258.9
150,"[16.522133402331267, 49.22018565828911]","[16.642222267959998, 49.20339688741185]",8.920742158544778,12493.0,1395.0,10825.7,7794.4,11551.5,2369.8
151,"[16.632936994005302, 49.12878687742933]","[16.48733882021764, 49.26984906824946]",18.919412448596596,26972.2,2265.3,22858.5,16457.9,30502.4,6690.3
152,"[16.626846418781636, 49.149700705777775]","[16.566148338743375, 49.23671493768134]",10.633474837728409,14167.1,1877.1,12214.7,8794.4,12599.6,2655.0
153,"[16.65931215439404, 49.1994170136144]","[16.595500928890278, 49.17066043944788]",5.633219579884017,7217.9,893.5,6892.9,4962.8,7327.2,1611.0
154,"[16.607887819620508, 49.19914593224212]","[16.569301907125258, 49.182201603173965]",3.3782709920591447,6356.0,726.9,4598.0,3310.5,5373.9,1175.3
155,"[16.566278020348538, 49.19920393606784]","[16.61050812815782, 49.18455476947306]",3.603354359728394,4744.8,574.8,4431.2,3190.4,5390.4,1159.3
156,"[16.53958824924242, 49.19711715140958]","[16.46655973309698, 49.21735516985663]",5.762805651780587,12163.0,1508.0,7078.8,5096.7,7101.8,1577.0
157,"[16.58718372123754, 49.2226160690659]","[16.648393089446547, 49.14207883913866]",9.999523633035244,11441.2,1393.4,11233.8,8088.2,13926.1,2847.4
158,"[16.622809195311266, 49.22315478385214]","[16.642779825937932, 49.176800339220456]",5.35472192608364,7427.8,877.2,6398.2,4606.6,6773.9,1476.4
159,"[16.670191104203315, 49.210888397486194]","[16.504209193789464, 49.21666894015614]",12.073516193154529,16608.2,1900.7,14674.3,10565.4,16588.5,3428.0
160,"[16.506515571077948, 49.21734387309812]","[16.60518143510715, 49.21111904754755]",7.200055266710418,10424.4,1182.7,8513.9,6129.9,9458.4,1979.2
161,"[16.622356144939577, 49.1943961105699]","[16.62360930272883, 49.25923911595074]",7.210787475759784,8176.8,916.7,8045.8,5792.9,8546.8,1859.6
162,"[16.586853554254564, 49.25566566562184]","[16.59123147298199, 49.25149361724861]",0.5622926265818575,973.6,148.7,758.4,546.0,660.4,175.1
163,"[16.61404443697488, 49.232414838899885]","[16.542796494522676, 49.21939364059296]",5.372725956328728,7609.6,882.3,6515.7,4691.3,6744.5,1373.2
164,"[16.63253073423806, 49.20363913486817]","[16.62906861396134, 49.22936829862]",2.87198241010096,4548.2,640.7,3579.1,2576.9,4560.8,1030.2
165,"[16.61716557750121, 49.19110224878644]","[16.5751455593784, 49.258328828786375]",8.074108602084552,8462.7,1130.4,8610.1,6199.2,8979.2,1968.7
166,"[16.618930553870722, 49.1901225189595]","[16.558569914131656, 49.21620535417549]",5.257649019492251,6611.8,852.1,5955.2,4287.7,7017.2,1443.0
167,"[16.682116900708277, 49.19250197413792]","[16.58759199123937, 49.2383922]",8.554341203413141,12372.0,1450.4,10656.8,7672.8,11883.4,2461.9
168,"[16.64394845851539, 49.16568768123509]","[16.59884777057197, 49.22315226302001]",7.18119363081906,12308.2,1337.2,9060.9,6523.8,9970.2,2200.1
169,"[16.61553619917354, 49.23972171481181]","[16.59702483765359, 49.24046168367023]",1.3464068926907928,2839.2,402.7,1712.9,1233.3,1748.1,560.5
170,"[16.626151873732788, 49.183172393670425]","[16.594916542522984, 49.18091009991738]",2.284185250219941,3708.2,463.8,3057.1,2201.0,3485.5,716.9
171,"[16.549260334972185, 49.20643467071535]","[16.590488719743895, 49.212370916092766]",3.0668407584523267,4061.1,550.3,3866.4,2783.8,4379.8,879.6
172,"[16.675699268665603, 49.15008850078026]","[16.45398037526329, 49.20608758532703]",17.27764510062445,23070.6,1432.5,21965.1,15814.7,25970.4,5238.4
173,"[16.571798353210795, 49.21838418803375]","[16.537729927782035, 49.19621723878485]",3.492972147869591,7304.4,708.6,4397.4,3166.1,6404.9,1334.8
174,"[16.52913366414057, 49.205239870021806]","[16.601021472276997, 49.20449259534211]",5.223303337414228,10299.1,1054.2,6816.3,4907.6,7095.3,1534.5
175,"[16.56148308169335, 49.25172816083133]","[16.608358435825718, 49.23634526680865]",3.80851672506784,6743.8,991.8,4854.8,3495.4,5165.6,1332.1
176,"[16.600574484571446, 49.16362889855096]","[16.534514741562695, 49.196458251290096]",6.0317169900099845,8224.2,799.3,7966.8,5736.0,7931.2,1647.4
