,point_A,point_B,haversine_dist,driving-car_dist,driving-car_time,foot-walking_dist,foot-walking_time,cycling-regular_dist,cycling-regular_time
20,"[18.6885773531968, 54.37433731193017]","[18.46547479890872, 54.3662538629324]",14.479606927457043,30693.4,1893.0,19121.2,13767.1,21540.5,4489.7
21,"[18.488876459977764, 54.36185121307246]","[18.458975286419594, 54.44174671826373]",9.092345469165435,12824.8,1055.9,11614.0,8362.0,12304.0,2478.7
22,"[18.52020206957932, 54.36652481260884]","[18.535309922481563, 54.3778491404981]",1.594749207683715,4123.7,446.0,2323.1,1672.6,3216.2,763.8
23,"[18.56311409504809, 54.34562510999105]","[18.594434533787258, 54.30670072612692]",4.781024058770586,7945.6,1038.4,6430.4,4629.8,7055.4,1466.6
24,"[18.58978890631306, 54.42063693416662]","[18.63666839449048, 54.40810636457467]",3.338102562546278,6853.7,759.2,3788.8,2727.9,4065.0,866.6
25,"[18.473210566184427, 54.34135406893688]","[18.484810975802542, 54.36706605502654]",2.9562154537949326,4685.6,646.7,4380.8,3154.2,4566.8,1051.3
26,"[18.56982649437625, 54.4116288973992]","[18.57403820119209, 54.36499547514882]",5.192565536094699,7889.3,858.3,6101.5,4393.0,7360.7,1524.3
27,"[18.6087416540049, 54.39432283149873]","[18.555851540471213, 54.39547638198215]",3.4263579209845116,,,4434.4,3192.7,5549.1,1160.8
28,"[18.49603927998619, 54.389063880441]","[18.594410905630504, 54.38938345274117]",6.369280166611627,16331.8,1174.3,8526.6,6139.1,10695.8,2253.3
29,"[18.549058084710516, 54.3751740861883]","[18.520397655021487, 54.34453606819003]",3.880026461262303,6313.4,360.5,5608.1,4037.8,10926.2,2421.3
30,"[18.563361270406304, 54.32670809569886]","[18.57373669129568, 54.40593791468723]",8.835556790618034,14218.7,1709.9,10324.2,7433.3,11342.6,2518.0
31,"[18.589639953185227, 54.35973342059857]","[18.604281603257675, 54.32448382900085]",4.032843081503389,5200.1,645.7,4791.8,3450.0,5039.2,1016.7
32,"[18.515086256658048, 54.37877800209292]","[18.505985978064235, 54.3649869095954]",1.642887703662722,2939.9,510.6,3108.9,2238.4,4033.4,1003.7
33,"[18.580694477552388, 54.35710572744088]","[18.635826051606312, 54.32292226131153]",5.2172892706153,8348.9,1085.7,6440.6,4637.2,7286.1,1484.1
34,"[18.483798421639925, 54.43130923500963]","[18.601498935893197, 54.34134063427226]",12.576307286019123,17018.3,933.1,16402.0,11809.3,17865.8,3760.0
35,"[18.470997911125888, 54.42070942024577]","[18.61284851483872, 54.38173739843024]",10.152867003495203,15285.5,1466.9,12379.8,8913.4,13139.5,2951.8
36,"[18.64167116984655, 54.34606420864197]","[18.616520302465634, 54.36639425193942]",2.7868122056986206,3930.1,575.6,3385.8,2437.7,4291.4,896.6
37,"[18.63651033170465, 54.38302810582293]","[18.58379099195184, 54.350293813046434]",4.991262921276616,7183.8,858.5,5908.7,4254.2,6985.3,1469.5
38,"[18.640322075353577, 54.38746044653316]","[18.580787759580083, 54.402479245636016]",4.200339464763767,6986.2,822.7,5424.6,3905.7,6953.2,1436.5
39,"[18.58360043034913, 54.40242351841861]","[18.60425597950901, 54.41000619097968]",1.580499524473577,2160.5,302.4,1823.4,1312.8,1979.0,405.9
40,"[18.54989786255456, 54.37373541549964]","[18.52820100946422, 54.39105556106546]",2.3839508916859935,,,2967.3,2136.4,2967.3,881.4
41,"[18.58716215631216, 54.36436701819895]","[18.46995956491082, 54.36466971281951]",7.5930551568673454,10922.2,1302.5,9851.5,7093.0,11471.3,2394.3
42,"[18.712105434414585, 54.38490171302079]","[18.59057788709748, 54.35755625088223]",8.438738521439811,12770.9,1431.3,12205.0,8787.5,12300.7,2619.4
43,"[18.49409271565428, 54.39779336332859]","[18.532365941887445, 54.35114108978678]",5.7493676119602695,11383.2,1010.7,8450.3,6084.2,9158.2,2255.3
44,"[18.655870311031936, 54.32380220039646]","[18.4474037324112, 54.43903837552257]",18.61287114578989,25037.3,2041.9,23379.4,16833.0,22735.8,4957.9
45,"[18.470479170022244, 54.43254941422288]","[18.594268134818066, 54.418806626930994]",8.152236722766688,10115.0,998.1,9439.0,6796.0,10769.3,2300.6
46,"[18.601578478975696, 54.36084765832369]","[18.59083803145773, 54.38175259385709]",2.426399184507893,5210.4,627.5,3151.7,2269.2,4514.1,949.9
47,"[18.604535061177486, 54.37851130172733]","[18.63367876584291, 54.34737983348072]",3.943121759578845,8521.8,823.2,5288.5,3807.7,5652.5,1210.6
48,"[18.652381986464853, 54.342802990947085]","[18.649455921700245, 54.39011746108668]",5.264542749801458,6678.7,876.3,6960.5,5011.5,7435.0,1573.4
49,"[18.60118544544836, 54.37606272579869]","[18.60090711790425, 54.411068143850095]",3.8924665980841455,5692.2,730.4,4826.0,3474.6,5465.3,1133.9
50,"[18.572815975465385, 54.37714912912799]","[18.58424877085652, 54.30566964817297]",7.982630777640833,10703.8,1309.7,9576.0,6894.6,10471.0,2180.1
51,"[18.635642790537, 54.35255353093741]","[18.72350264634178, 54.3534429622686]",5.694464308167921,6795.9,899.2,6687.0,4814.5,7743.7,1595.9
52,"[18.64194423024205, 54.35400606541924]","[18.69310702295561, 54.35815611233693]",3.3472297001283606,6105.3,700.7,4424.1,3185.3,4419.1,995.6
53,"[18.56637276883848, 54.42152086758335]","[18.484140422853937, 54.416257308114005]",5.3524716077004575,10976.3,1055.3,7504.0,5402.8,7786.7,1882.3
54,"[18.465094665209115, 54.39984926984986]","[18.605084239243148, 54.32049812293612]",12.653914390896075,22721.8,1714.3,15154.1,10910.8,15805.0,3422.0
55,"[18.570367357965736, 54.35178530069534]","[18.55607093008691, 54.35036027357359]",0.9399510601473368,972.5,157.4,978.3,704.4,990.2,208.0
56,"[18.56720534601836, 54.33158315475642]","[18.516278580547304, 54.4140071658363]",9.740666962925234,,,13009.0,9366.4,15484.2,3369.0
57,"[18.58467739458496, 54.35779186556955]","[18.47323939549162, 54.42137688909904]",10.101853028905122,13005.9,1110.3,12610.6,9079.5,13577.5,2917.4
58,"[18.676008244139464, 54.40006237335532]","[18.603556407254988, 54.42217924593688]",5.294322017924993,7742.7,937.0,5699.1,4103.3,6168.3,1329.0
59,"[18.585952680248457, 54.39277163680861]","[18.722614878207565, 54.386811064882245]",8.873012500859259,13092.4,1483.6,15028.5,10820.4,,
60,"[18.597734514173617, 54.40105442201124]","[18.551537978553156, 54.3220326957993]",9.282593388248038,17561.3,1479.4,11227.0,8083.3,12991.4,2727.1
61,"[18.60077870559496, 54.35451768558899]","[18.641423425272105, 54.34173525881104]",2.9932157125673298,4262.7,665.3,3909.3,2814.6,4246.2,873.7
62,"[18.498939006725788, 54.42173768904959]","[18.55916891291213, 54.401338662249074]",4.509522827656367,,,6064.5,4366.4,6212.3,1391.5
63,"[18.582261617781818, 54.40763947486382]","[18.4688012089042, 54.41457249348766]",7.382564549474923,11400.9,1130.3,8516.2,6131.6,8711.7,2042.3
64,"[18.703161124257647, 54.33235505762702]","[18.600780378443503, 54.31457274804238]",6.927554521783308,15585.4,1206.9,9697.4,6982.1,10035.3,2149.4
65,"[18.679617650392277, 54.31253638194408]","[18.647965950462037, 54.36374292356329]",6.052336253542523,15152.0,1110.5,8401.6,6049.1,8957.0,1997.2
66,"[18.581424706400192, 54.421305844380136]","[18.66700944142489, 54.351099277817134]",9.57358328843299,12904.7,1250.6,10869.6,7826.0,11616.5,2469.8
67,"[18.52783726249192, 54.384042286939874]","[18.7056387359118, 54.326907176796375]",13.15695016909186,,,16171.8,11643.5,18031.4,3970.6
68,"[18.691545522542604, 54.36081025164229]","[18.57440852120606, 54.36278895168719]",7.592422286620495,13543.0,1314.3,9484.5,6828.7,9991.8,2125.3
69,"[18.63212887424501, 54.367979924184894]","[18.58497876243602, 54.35160979383741]",3.55616081610352,5059.0,670.4,4276.6,3079.1,5003.8,1019.3
70,"[18.51008495710592, 54.37622319569419]","[18.62189669434384, 54.41247923692263]",8.285429954772273,11007.4,1139.9,9482.6,6827.3,13171.4,2818.4
71,"[18.67412137397543, 54.32602184529625]","[18.52536240188025, 54.35653619646295]",10.222357445212422,13932.6,1411.8,12503.7,9002.6,13513.9,2778.7
72,"[18.55629432111424, 54.3387772155951]","[18.5816279594502, 54.3150113831966]",3.111616618904314,11245.8,730.0,4279.8,3081.4,4531.1,933.5
73,"[18.65747067984144, 54.404711751848886]","[18.54911355912667, 54.40951840727135]",7.032982134089403,8861.6,1048.5,8018.7,5773.4,8574.2,1850.9
74,"[18.59850702090726, 54.33674505017426]","[18.55319388759857, 54.32103189325784]",3.418418261615157,4731.6,649.1,4764.8,3430.6,4514.8,945.8
75,"[18.579359182719795, 54.35478027127346]","[18.613121007411998, 54.34456371281348]",2.465388741723648,3572.0,557.0,2923.0,2104.5,3686.7,755.7
76,"[18.581263363859996, 54.39887717004586]","[18.656781118072036, 54.34965019539235]",7.340764877488373,8847.6,1160.5,8080.6,5817.9,8974.8,1870.0
77,"[18.601221163406308, 54.404244276267264]","[18.59294243257377, 54.39796828418905]",0.879859618295225,2529.4,297.5,1096.3,789.3,1587.7,391.8
78,"[18.628597126946502, 54.31510784227645]","[18.621363577208125, 54.37016224415828]",6.139699877995794,7341.1,1037.5,7385.1,5317.2,7450.5,1512.5
79,"[18.68048797376696, 54.35519799036497]","[18.606536901235504, 54.36809360962134]",5.001234070532798,8048.5,1047.0,6640.9,4781.3,6663.3,1470.8
80,"[18.56268183163908, 54.32836537960603]","[18.628272831212527, 54.3913164950954]",8.18893396453503,11083.5,1324.6,9640.5,6941.1,10222.8,2306.7
81,"[18.64751796746168, 54.3344725198065]","[18.50317941527888, 54.354342538476736]",9.612919099782827,12033.1,1070.4,11620.3,8366.5,12031.3,2505.2
82,"[18.74817014936784, 54.36137222517147]","[18.71609163896408, 54.37090480977967]",2.332843925983467,3493.6,454.5,2373.8,1709.1,2373.8,716.9
83,"[18.501526101263188, 54.35984279520077]","[18.597226831844907, 54.35026060746058]",6.292277152042012,10956.5,918.2,7441.3,5357.7,9607.6,1971.7
84,"[18.622090024041185, 54.38030065714158]","[18.625663764833128, 54.41266151614104]",3.6057924536391615,3758.7,405.9,3830.6,2758.0,3984.1,796.8
85,"[18.548858049731532, 54.343654097623975]","[18.610148956814477, 54.39206233862586]",6.688661353919783,12600.7,1145.4,7926.1,5706.7,9413.8,1934.0
86,"[18.625577838845764, 54.36679672519104]","[18.63923763629552, 54.29230959027736]",8.329813546163255,13030.3,1562.6,10819.9,7790.3,11287.9,2437.4
87,"[18.64309497088181, 54.36150482596601]","[18.510323851973325, 54.41104618196989]",10.21054464229545,,,11816.7,8507.9,11914.8,2620.6
88,"[18.64075486806596, 54.32644085825908]","[18.588866571448595, 54.38695362469364]",7.52197755102155,10201.8,1246.5,9093.6,6547.3,9946.0,2066.1
89,"[18.67175652722905, 54.35950326121226]","[18.472879908938037, 54.42488605761345]",14.786347874814087,34711.4,1742.9,19631.6,14134.6,19717.5,4401.1
90,"[18.54277308400929, 54.3234942674089]","[18.707674064780694, 54.357941635814726]",11.354873454922652,20401.6,987.5,14085.6,10141.5,13780.2,2816.4
91,"[18.549038013258297, 54.407430808356544]","[18.578792441764445, 54.34208886638351]",7.516930273889872,11301.0,1348.3,9219.8,6638.2,10303.8,2178.9
92,"[18.520524409929987, 54.36351007044102]","[18.576367373482643, 54.35560382669074]",3.7235005572212305,7615.8,847.4,4811.2,3464.0,6801.4,1579.4
93,"[18.74143800105408, 54.35956131669179]","[18.552224272867697, 54.39528405709052]",12.882078308250245,,,15566.6,11207.8,15764.8,3405.0
94,"[18.77362155308636, 54.35058304602168]","[18.54572916227758, 54.40290799311439]",15.865018070591942,20431.2,2220.7,19109.7,13758.8,21140.0,4608.8
95,"[18.532825576255348, 54.3409192978266]","[18.608096625609203, 54.42008513855915]",10.062362804233807,22596.0,1690.9,12589.5,9064.3,14813.7,3021.2
96,"[18.46307416833398, 54.37474530036753]","[18.58180102619337, 54.41927163835798]",9.14234837078708,19355.4,1577.2,12012.6,8649.0,13985.6,2966.9
97,"[18.59392373811334, 54.40442201163359]","[18.694447104471617, 54.35592681865552]",8.453247792251338,13663.1,1113.0,11012.4,7928.7,11468.0,3543.8
98,"[18.56624533535069, 54.32747522464896]","[18.605385424540952, 54.39096530977047]",7.501455126883049,11629.7,1373.7,8644.1,6223.7,9581.7,1995.7
99,"[18.62577598522775, 54.347748721599984]","[18.53912106505387, 54.38606855548272]",7.047595456301237,,,8688.4,6255.5,9138.2,2119.3
100,"[18.49689387479634, 54.33864321745072]","[18.630043148302462, 54.28274787974557]",10.641151287225334,17275.2,1329.8,13851.8,9973.2,15319.7,3158.8
101,"[18.637156773772745, 54.32154914956366]","[18.584137787429107, 54.3212258766501]",3.438633985100051,5406.3,721.2,4313.6,3105.7,5234.4,1210.3
102,"[18.57897914883926, 54.35599263774363]","[18.533672456181648, 54.35008147251789]",3.0086939461909457,6015.2,549.4,3603.0,2594.1,4209.3,841.8
103,"[18.61024742392342, 54.31405914052442]","[18.64654239176804, 54.35876235129785]",5.49955257668404,8238.7,1017.4,6615.6,4763.2,6931.0,1477.8
104,"[18.633025218425896, 54.36433122977908]","[18.538005785334597, 54.34025811566477]",6.714332159760723,10831.7,963.3,8707.0,6268.9,8713.4,1759.2
105,"[18.57853305271469, 54.31110037490738]","[18.60960851748017, 54.30216205535231]",2.247741142857523,4155.6,464.4,3764.4,2710.3,3644.2,903.4
106,"[18.609053665085504, 54.38033585015048]","[18.66264969333894, 54.33779333793487]",5.868328214749391,7876.6,1052.6,7163.9,5157.9,7178.7,1489.7
107,"[18.58068915033185, 54.31842715876595]","[18.478849420306847, 54.37103799517679]",8.820130330209011,12607.0,1042.0,10465.6,7535.2,10934.3,2273.3
108,"[18.473244408240795, 54.33700792536976]","[18.51094032475168, 54.35549913136261]",3.1932717896547813,5822.3,900.1,4042.4,2910.5,4385.5,1056.4
109,"[18.66457481487281, 54.41016817649072]","[18.57815488555695, 54.33361821749112]",10.187639478230393,16681.8,1944.9,16286.6,11001.7,16452.8,3440.8
110,"[18.519878776078645, 54.37304643120296]","[18.625525858366423, 54.358926829232495]",7.021883398847236,9195.3,1028.3,8888.7,6399.8,9163.8,2004.6
111,"[18.572828397754297, 54.41531071097896]","[18.60367204285712, 54.32389101154418]",10.359890849849231,13233.3,1465.6,12461.1,8971.9,13141.2,2679.4
112,"[18.547403434640835, 54.36769601468488]","[18.6536760563505, 54.29994204894472]",10.209409193514801,,,13599.8,9791.7,14748.7,2982.8
113,"[18.649497318718552, 54.30855570537604]","[18.637702034078384, 54.32283227218431]",1.7622217769545159,2552.8,612.7,2550.6,1836.5,2719.1,567.9
114,"[18.67065840409572, 54.30463356829246]","[18.609918813118917, 54.32703455042412]",4.661068763840814,7747.7,1051.6,6562.3,4724.8,6984.5,1597.0
115,"[18.624391213510144, 54.32075588881437]","[18.559517812480607, 54.39112471045554]",8.882363435579503,12003.3,1503.6,11045.6,7952.7,12467.7,2674.8
116,"[18.505441750728338, 54.35450785183395]","[18.51520567635768, 54.34247037707684]",1.480553672545258,2082.8,416.1,1923.6,1385.0,2082.8,432.7
117,"[18.710830493773148, 54.35767989381149]","[18.58761523667479, 54.40599052519536]",9.618940639089681,11479.0,1205.8,12608.4,9077.9,13344.8,2874.8
118,"[18.551647916198185, 54.35342641548064]","[18.60332109771436, 54.3292878610418]",4.292286706105543,8372.9,735.4,5929.4,4269.1,6448.9,1290.5
119,"[18.464555210563624, 54.385441524792085]","[18.572463576371774, 54.38777729196086]",6.99191854136724,11332.0,1216.3,8494.0,6115.6,9495.1,2251.9
120,"[18.7119744716299, 54.36230291792808]","[18.665119360039338, 54.37399891833797]",3.3021360639797517,5171.6,587.7,5053.1,3638.2,5199.1,1063.1
121,"[18.593516004148096, 54.38104256874621]","[18.70987410568438, 54.38687086046381]",7.562522100900082,12433.0,1390.2,13285.5,9565.4,13515.1,2955.0
122,"[18.55581466933232, 54.40181302369397]","[18.57637801582152, 54.41203900448406]",1.7504380152884185,2189.6,295.0,2178.8,1568.7,2435.0,559.7
123,"[18.58413705215421, 54.32952512486057]","[18.57070819464697, 54.36074649506182]",3.579106830419906,5153.1,808.2,4876.5,3511.0,4918.7,1081.9
124,"[18.640040003279054, 54.36030483427133]","[18.46079741061967, 54.37492270190855]",11.724587722575976,15840.5,1313.9,14323.2,10312.6,15907.0,3269.3
125,"[18.58798171676283, 54.36610260203706]","[18.48710488506854, 54.3331833224694]",7.49267754881641,16509.3,1724.8,9769.6,7034.0,10714.4,2291.0
126,"[18.58122990489673, 54.39001398331938]","[18.601704610288703, 54.40321248921074]",1.9775251526132103,3926.8,599.4,3238.7,2331.8,4050.1,874.4
127,"[18.672316009491546, 54.3823618501666]","[18.711932290489287, 54.35051026207152]",4.373833779342472,10414.9,743.9,7361.2,5300.0,7310.4,1590.6
128,"[18.633153589389604, 54.311180589790666]","[18.58675363925864, 54.35765359795525]",5.979392628755589,8921.3,1264.1,7407.2,5333.1,8102.2,1666.0
129,"[18.618192777704607, 54.37937710400764]","[18.647482722776505, 54.38936224762861]",2.1977223195226308,4880.3,593.7,2898.2,2086.7,3168.3,656.3
130,"[18.569414087089957, 54.328747048618645]","[18.66519884000913, 54.40653827063184]",10.645360693567657,16513.0,1933.1,16817.8,12108.7,17290.3,3523.0
131,"[18.50705424620318, 54.34285667311067]","[18.559629454333308, 54.38112978160934]",5.45110056849091,10274.0,919.7,7510.8,5407.7,10713.6,2180.9
132,"[18.638378362639497, 54.40752186451162]","[18.477423163578973, 54.40404385392011]",10.42419388467164,19623.7,1823.2,12370.5,8906.6,13132.9,3012.9
133,"[18.614360702862776, 54.37177103416282]","[18.726432900929883, 54.36951180462992]",7.263870531749645,12334.2,1131.5,9489.7,6832.5,9626.4,2053.4
134,"[18.531541518464877, 54.33620692584095]","[18.61322422998727, 54.33440972575198]",5.299354225391423,6748.7,832.3,6734.7,4849.0,6354.1,1455.7
135,"[18.58584496900966, 54.421508802334245]","[18.58279221744672, 54.37489379654591]",5.187117642078223,7019.9,955.7,6259.6,4506.8,7249.0,1540.2
136,"[18.652243137495805, 54.33356339429994]","[18.67774950158026, 54.40728909497565]",8.362756744975314,11753.4,1321.7,10577.9,7616.0,10880.3,2328.1
137,"[18.462763420216348, 54.36978230358452]","[18.626460245209817, 54.39885376797959]",11.081952672612921,14714.7,1585.9,14292.9,10290.8,15051.2,3298.6
138,"[18.51339885700998, 54.341702543202295]","[18.581041325700067, 54.42600280998482]",10.346651547333918,20372.8,1546.4,13293.8,9571.4,17876.8,3666.8
139,"[18.63328307704368, 54.36384463513574]","[18.47981731916705, 54.42048966493137]",11.763882263995608,20552.5,1403.6,14374.6,10349.6,14937.5,3346.6
140,"[18.58555606552597, 54.39095917878242]","[18.577615947986004, 54.35588204475378]",3.9341592486207237,5902.1,706.9,4735.4,3409.4,5421.6,1113.6
141,"[18.63964471924004, 54.33946171275127]","[18.59770432772962, 54.37047032822068]",4.390312227217751,6931.5,807.1,5778.7,4160.6,6863.4,1438.2
142,"[18.608211271642983, 54.37407612116025]","[18.61005742760203, 54.338318090041255]",3.977910833193967,6509.7,800.1,4895.2,3524.5,6187.6,1262.3
143,"[18.66053487141641, 54.34666267642098]","[18.483901537844662, 54.412980844269015]",13.609876617212255,22749.2,1324.1,16377.7,11791.8,16940.2,3792.6
144,"[18.698053673883997, 54.36285873984141]","[18.54819994530448, 54.40463836009285]",10.758481202934366,13190.0,1508.6,13462.2,9692.6,13557.8,2978.1
145,"[18.69407699742006, 54.38825515532035]","[18.60712623138708, 54.33958813363445]",7.811369297341841,12445.2,1237.8,10779.4,7761.1,11538.3,2414.1
146,"[18.552290162992808, 54.40817198971185]","[18.69322448695155, 54.39299782455956]",9.277152134938369,12346.3,1342.8,11487.8,9243.8,17291.9,3661.0
147,"[18.457791502128565, 54.42365670017828]","[18.72952361421261, 54.34432582018804]",19.683151144161407,35707.9,1859.0,23225.0,16721.8,24291.9,5320.3
148,"[18.587800091785592, 54.42093947887596]","[18.52572930302844, 54.37520513359645]",6.481180213254619,11426.8,1173.4,7946.2,5721.2,9424.2,2103.4
149,"[18.632738005299853, 54.28397535484974]","[18.593713800721524, 54.34219835156787]",6.951383469154599,20399.3,1338.2,9099.9,6551.9,10214.7,2194.9
150,"[18.46264134229109, 54.38324319655189]","[18.584429050180447, 54.42073675653423]",8.917415638285414,15113.2,1574.5,11592.1,8346.2,13594.4,2929.5
151,"[18.46504152231005, 54.33895339926684]","[18.588368479944556, 54.344296068980384]",8.016244408440496,12198.9,1116.1,9892.7,7122.6,9858.5,2095.5
152,"[18.56615017695301, 54.42062530329999]","[18.63298336850666, 54.35399445892014]",8.580195920548569,10595.2,1162.4,9545.7,6872.8,10045.5,2073.7
153,"[18.67149965630561, 54.40667562512151]","[18.50397774126008, 54.368623330174565]",11.642871751946164,32715.1,2057.1,15886.7,11996.1,22518.0,5008.4
154,"[18.544078690621884, 54.354708649211474]","[18.644559470085422, 54.37515210322051]",6.895089030040744,,,8694.2,6259.7,9853.8,2016.6
155,"[18.73238001290238, 54.34315826909399]","[18.600790422409645, 54.405729431873695]",11.00224213688804,13757.8,1349.9,14370.2,10346.4,16066.4,3497.2
156,"[18.50532755604547, 54.37230698920819]","[18.53960089472689, 54.33946188321445]",4.274445795823329,7033.6,613.0,5715.4,4115.0,5934.9,1351.2
157,"[18.56093925131429, 54.42054046461678]","[18.706688530526364, 54.34689407499437]",12.495461133398004,16108.5,1530.3,14667.8,10560.7,15345.0,3254.6
158,"[18.604397923262248, 54.38113368550711]","[18.713514496232417, 54.34690580791404]",8.028645131239783,12527.9,1073.1,10192.4,7338.4,10551.3,2239.8
159,"[18.628207354427825, 54.39415710766157]","[18.621595510524767, 54.40684663933726]",1.4744880400584142,3329.4,451.0,1950.7,1404.5,1986.4,467.6
160,"[18.633297287683725, 54.311496160364754]","[18.64791850021192, 54.35982230349241]",5.456586004564815,6257.2,1019.9,5920.7,4262.8,6689.8,1376.4
161,"[18.745096104310832, 54.36561944670375]","[18.559313833599003, 54.35275532063852]",12.122172663288774,17137.7,1815.8,13871.0,9987.0,14716.7,3217.0
162,"[18.6146997539817, 54.41358960422559]","[18.621169459057384, 54.32202931835554]",10.189661965407462,,,12388.2,8919.3,13031.9,2790.9
163,"[18.56052871999495, 54.34355967275061]","[18.49488172994968, 54.41359336401673]",8.872351414856787,11648.9,747.8,11414.9,8218.7,12733.5,2794.1
164,"[18.582472465099155, 54.393456345698375]","[18.6090552136198, 54.38843094461488]",1.8095016976730405,2847.3,373.4,2276.9,1639.4,2703.6,553.5
165,"[18.578170343883063, 54.37669877682152]","[18.49428179407763, 54.35436636021384]",5.975059917739542,8830.7,1028.2,7995.4,5756.6,9889.5,2085.6
166,"[18.61703161584996, 54.326991332868005]","[18.63420575844226, 54.36446582723402]",4.313089854921993,5870.7,712.7,5833.8,4200.3,6123.1,1255.1
167,"[18.64135708702512, 54.38207816887811]","[18.585553495481506, 54.35515212299683]",4.693786630698635,6895.8,878.0,5813.1,4185.4,6403.6,1342.9
168,"[18.47385309457369, 54.36045429452149]","[18.70933731284293, 54.3620443426211]",15.258099793106338,27405.2,1664.0,17642.2,12702.2,18480.5,3872.4
169,"[18.631754585525567, 54.38126391814817]","[18.481786326399806, 54.41935675010049]",10.591121639776272,16227.4,1506.0,13712.6,9872.9,14579.4,3246.5
170,"[18.606381066926232, 54.34031898799559]","[18.604776256721404, 54.35941114371672]",2.125496964406662,3147.4,408.8,2783.0,2003.7,3345.3,761.0
171,"[18.633101287466545, 54.28756278308012]","[18.70306771750521, 54.367842431258886]",10.013426797608654,14035.9,1154.2,12421.9,8943.7,13087.7,2824.9
172,"[18.576738382598396, 54.42159045974757]","[18.66545432835133, 54.37950681344691]",7.4076363816334325,10144.2,1165.5,11270.4,9087.3,15975.1,3341.2
173,"[18.668401162388196, 54.35176716710382]","[18.474055219240867, 54.42401292476018]",14.929183801370176,22885.7,1556.0,17908.7,12894.1,17978.2,4034.8
174,"[18.743160610307875, 54.3718658339489]","[18.73006047397219, 54.345187899849776]",3.0855019061580693,9838.9,1081.4,7695.9,5541.0,10684.7,2353.8
175,"[18.61294953056256, 54.35718353336423]","[18.60343315918868, 54.40600809762238]",5.463908544224461,7288.0,851.1,6277.5,4519.7,7822.3,1631.5
176,"[18.564041680286675, 54.3506387761778]","[18.575616076436592, 54.40909118786675]",6.542690844426815,10562.5,1231.6,7929.4,5709.1,9379.2,1898.5
