,point_A,point_B,haversine_dist,driving-car_dist,driving-car_time,foot-walking_dist,foot-walking_time,cycling-regular_dist,cycling-regular_time
16,"[-9.15814700429236, 38.7708496608884]","[-9.098604839247674, 38.77373538350375]",5.171799751849096,8052.4,888.3,8018.8,5773.4,8426.6,1703.1
17,"[-9.1355438322666, 38.70741232951524]","[-9.093177535614462, 38.76819553971516]",7.693103530870878,10885.0,982.8,8622.4,6208.1,8702.8,1847.8
18,"[-9.093551466064907, 38.79083561393439]","[-9.159262822653249, 38.73925493912339]",8.084215870563847,11536.8,1097.3,10444.9,7520.2,10635.5,2174.9
19,"[-9.200363653350443, 38.69687546149887]","[-9.20328388961985, 38.74044540393042]",4.85137641488661,9107.2,662.3,8372.4,6028.1,5832.7,1186.9
20,"[-9.137402903028212, 38.74961122487446]","[-9.14928596995992, 38.73991358800608]",1.4915953984761037,2437.5,317.8,2116.2,1523.6,2395.0,479.0
21,"[-9.128189445152122, 38.7630826973502]","[-9.181842878692628, 38.7651291477848]",4.657425477861848,5416.3,496.7,5898.2,4246.6,6041.2,1226.7
22,"[-9.112131088663158, 38.75278061265438]","[-9.19144816607676, 38.758615679987]",6.908300708474476,8155.7,879.0,8651.3,6228.8,8754.3,1904.5
23,"[-9.167255582920427, 38.71647654259305]","[-9.169160307351492, 38.762635605073584]",5.135311458974428,7725.3,865.2,6704.6,4827.3,6996.9,1445.5
24,"[-9.143121315764292, 38.75207573711563]","[-9.211505977369637, 38.711831962846574]",7.430380454835498,11378.1,952.7,10098.4,7270.7,10468.8,2127.7
25,"[-9.142474974584545, 38.73568301515475]","[-9.149278927746852, 38.72558147940803]",1.2688558952006321,1922.0,239.5,1621.9,1167.7,1526.9,305.7
26,"[-9.121905688813124, 38.72324856663848]","[-9.16948923028543, 38.72360326913418]",4.128130504124857,6934.3,777.4,5815.2,4186.9,6541.8,1332.8
27,"[-9.157318456286918, 38.72143631002481]","[-9.11694366150202, 38.71880554568851]",3.5149285924525455,5510.1,682.3,4740.6,3413.2,5622.6,1248.1
28,"[-9.138569667223608, 38.75902587416707]","[-9.146316714953926, 38.74132718815185]",2.0795136396263803,3201.5,386.2,2873.2,2068.7,3040.6,608.1
29,"[-9.126976222868722, 38.71224131561738]","[-9.188407981017749, 38.77234277171655]",8.546845196320131,12216.7,1219.7,10168.8,7321.4,10511.1,2246.9
30,"[-9.168798334790788, 38.77936001592863]","[-9.139675090016176, 38.72260947888442]",6.796983845846935,9090.7,868.2,8576.8,6175.2,7815.0,1627.8
31,"[-9.200935699374208, 38.69593936193024]","[-9.145003619120942, 38.7337840393206]",6.423223400660851,8733.3,671.6,7645.1,5504.4,8570.4,1832.6
32,"[-9.164560962511136, 38.75119224188175]","[-9.136425814269147, 38.71193895911039]",5.000715881836302,7659.8,937.9,6173.9,4445.2,6678.3,1402.9
33,"[-9.121435184191814, 38.75591632972578]","[-9.212133710602298, 38.695348138780645]",10.3568215961392,14457.1,1246.4,14776.3,10638.8,14741.7,3009.8
34,"[-9.206235649896264, 38.696377834521016]","[-9.167787850564016, 38.70581763894825]",3.49766321214587,3856.0,408.4,4474.5,3221.6,4731.3,1010.0
35,"[-9.112705712283436, 38.73371955703708]","[-9.11852979952374, 38.773541736244496]",4.456731870661957,6887.7,591.5,5563.9,4005.9,5271.1,1105.1
36,"[-9.184106907696895, 38.71962526335512]","[-9.13203785891469, 38.738876216029766]",4.998276274773329,6055.7,550.7,8303.5,5978.4,9024.5,1858.6
37,"[-9.218630924129751, 38.69690151635765]","[-9.150352237794468, 38.71916726811952]",6.4210661333471,9890.4,811.9,8059.2,5802.5,8858.2,1811.2
38,"[-9.176314336887888, 38.71904063227456]","[-9.12669935101761, 38.75961103958393]",6.234484261412261,21398.3,1653.0,8432.9,6071.6,8777.2,1759.9
39,"[-9.168670013145103, 38.72951638848938]","[-9.198768515436663, 38.697828354909866]",4.3857772828303965,7569.9,499.2,6275.3,4518.1,7674.6,1562.1
40,"[-9.166234181648615, 38.74076197586071]","[-9.098754064798484, 38.75892605702318]",6.190587069561469,9083.5,895.4,8926.0,6426.6,9612.8,2012.2
41,"[-9.101489624687163, 38.7617356708676]","[-9.169814466045642, 38.705717435184525]",8.597805065747085,12599.4,944.2,11864.2,8542.2,12271.2,2515.2
42,"[-9.1848253116126, 38.72330431011656]","[-9.219491414493223, 38.70895814946346]",3.4045028884642963,6838.6,601.8,4410.0,3175.2,4737.6,1061.4
43,"[-9.151768530868184, 38.7375203360508]","[-9.157316650451346, 38.73837945350668]",0.49060028866730737,1688.1,223.9,748.1,538.6,1275.3,319.2
44,"[-9.21015825132165, 38.716986752762985]","[-9.154073328821427, 38.7455831457807]",5.811914503061068,8010.8,558.5,7985.5,5749.5,7903.4,1709.3
45,"[-9.15284468104054, 38.739952908177735]","[-9.096089710375251, 38.76056834073642]",5.4293815881648015,7260.6,703.8,7969.7,5738.1,8514.5,1752.8
46,"[-9.216396925292276, 38.71305043818671]","[-9.13156627342129, 38.78394143023275]",10.782245068687546,16504.4,1402.5,15426.6,11107.0,16210.3,3341.5
47,"[-9.101080229410869, 38.76288510177068]","[-9.155762700717547, 38.77598919908403]",4.959604254005164,6487.8,678.5,7579.2,5456.9,6971.0,1409.8
48,"[-9.149155851732704, 38.70957500746402]","[-9.197272750872342, 38.75407954510146]",6.473744266576109,9384.1,784.9,8123.2,5848.6,8725.0,1775.4
49,"[-9.148867825674582, 38.77634708941472]","[-9.145212870474662, 38.73327582229103]",4.799781501275271,5350.5,625.0,5975.9,4302.6,5435.6,1087.1
50,"[-9.154861117531746, 38.71215937179233]","[-9.131568354863386, 38.71976409395607]",2.1906749204286737,4477.5,670.0,3091.4,2225.8,4384.7,950.3
51,"[-9.16900980045191, 38.74447283387232]","[-9.156589117635887, 38.70961121493854]",4.0233897502714004,8226.8,715.5,5265.4,3791.0,5297.5,1288.6
52,"[-9.093061341679382, 38.79229361579544]","[-9.096299823413466, 38.75167628098797]",4.52515923452816,8656.9,732.6,4986.4,3590.2,5049.4,1071.4
53,"[-9.148733720657662, 38.77246538303503]","[-9.176552356132888, 38.71811455512928]",6.507289658303696,8700.2,872.0,11683.0,8411.7,11673.0,2395.1
54,"[-9.09505271488679, 38.79580862321201]","[-9.1144185524879, 38.756511946897966]",4.6809837368751115,8554.0,761.7,5843.8,4207.5,6309.1,1271.4
55,"[-9.100379418782994, 38.76771782748997]","[-9.115977773472135, 38.759706596792704]",1.6194353521190994,2431.7,260.6,2355.1,1695.6,2443.4,540.7
56,"[-9.111451112566478, 38.76787232530437]","[-9.096434601359991, 38.75022702143594]",2.3547947529642594,2970.3,260.1,3178.4,2288.5,3331.8,690.8
57,"[-9.19393460203726, 38.723297923611305]","[-9.190363408208391, 38.72562366954679]",0.40355532045223896,4410.6,317.1,434.2,312.6,430.1,92.1
58,"[-9.17068825534631, 38.730093751331154]","[-9.096630743362551, 38.754789987121725]",6.9853080814704285,10069.8,755.4,10084.4,7260.7,11008.2,2294.2
59,"[-9.172401207807203, 38.71235313355308]","[-9.133377163787372, 38.71446438143062]",3.3939964722040887,6218.2,853.8,4400.2,3168.1,,
60,"[-9.166424227130692, 38.76158043947015]","[-9.094205965788774, 38.77499860130988]",6.436426811599827,7578.7,877.1,8104.1,5834.8,9272.9,1891.9
61,"[-9.137745622093114, 38.740909390414245]","[-9.148045456305685, 38.7786941530971]",4.295341461158986,5452.0,703.8,6128.5,4412.4,6425.4,1299.4
62,"[-9.16429135559112, 38.77539020704979]","[-9.206457055642623, 38.728679632892295]",6.35194439246342,8386.7,802.1,7924.4,5705.5,7940.9,1615.2
63,"[-9.171053486968663, 38.7211279230129]","[-9.164099042720876, 38.737687247629296]",1.9376152995202418,4434.3,361.9,2739.6,1972.5,3957.4,853.7
64,"[-9.097494282945972, 38.7459560619087]","[-9.15723610221966, 38.77878072616822]",6.336641973760755,11755.3,823.2,10007.6,7205.4,9660.4,1973.8
65,"[-9.099426466271186, 38.753181430831496]","[-9.174549630188393, 38.76686483735119]",6.689050694080315,8563.1,973.9,8870.8,6386.9,9127.5,1894.0
66,"[-9.19258840317694, 38.7088546458084]","[-9.146044551218822, 38.77241524308821]",8.139210154178175,12892.0,1256.3,11965.5,8615.1,12682.1,2540.3
67,"[-9.138977102660892, 38.710509581379945]","[-9.186437852796246, 38.71813258470116]",4.204151169524365,6020.2,736.4,6036.7,4346.4,5897.9,1274.8
68,"[-9.162246562614316, 38.73358675106667]","[-9.20470484415374, 38.72099461152173]",3.940288756787815,6468.9,486.8,6142.6,4422.6,5932.3,1292.8
69,"[-9.172430123606622, 38.76016150896853]","[-9.152439170698624, 38.74481825480508]",2.4322637936363094,4040.5,382.2,3626.3,2610.9,3674.3,787.6
70,"[-9.150361144140184, 38.72601107336883]","[-9.122428479191962, 38.77724309534422]",6.190324512084236,7328.4,719.1,7701.3,5544.9,7777.1,1596.3
71,"[-9.131271021796158, 38.73446579439603]","[-9.166554987177978, 38.76639165417211]",4.686651288224411,7716.2,842.0,5829.7,4197.3,6494.7,1336.1
72,"[-9.133554634299244, 38.74210575760257]","[-9.155676631880532, 38.751693623938486]",2.194812457573952,3519.1,480.8,2939.8,2116.6,3665.7,740.1
73,"[-9.203715937982508, 38.72590042012919]","[-9.150551446871004, 38.77521159090692]",7.163814830513367,10407.0,995.1,10108.1,7277.7,10174.5,2071.7
74,"[-9.121848395306964, 38.733649210515566]","[-9.108478284026695, 38.73531433235442]",1.1743847487713914,4046.6,576.5,1686.6,1214.4,1744.9,438.5
75,"[-9.11020325464458, 38.76293719199717]","[-9.17637199412249, 38.74248790616054]",6.172010373556633,8927.7,825.9,7737.3,5570.8,8313.0,1740.4
76,"[-9.20397541361675, 38.69749094738364]","[-9.142951611226325, 38.78646402107835]",11.220040814645431,15541.2,1124.3,15257.6,10985.3,15760.0,3230.9
77,"[-9.141224973715534, 38.76274975031961]","[-9.122319701220686, 38.76159567255327]",1.6441860704875226,3725.5,394.5,2315.4,1667.1,3489.4,798.6
78,"[-9.204878042116952, 38.71249439438433]","[-9.14421978922604, 38.706956945096415]",5.299095972511148,7237.8,798.3,6199.2,4463.4,6868.1,1413.8
79,"[-9.146178275676036, 38.73809359964976]","[-9.114718508101491, 38.73568778697928]",2.7417486758355447,5156.5,700.6,3666.2,2639.6,4988.1,1024.2
80,"[-9.149710458689333, 38.74567501467923]","[-9.123402408001672, 38.752206677245766]",2.3942626822342383,3570.5,426.3,3858.8,2778.3,3670.6,734.1
81,"[-9.179457234220882, 38.71747846538977]","[-9.15758114049296, 38.719008008021504]",1.905526191475602,3363.0,325.8,4117.7,2964.7,4884.4,1041.6
82,"[-9.160637340112736, 38.77165983203735]","[-9.138960511032522, 38.71481935040011]",6.594044526199673,9525.8,932.2,7217.3,5196.4,7505.0,1560.6
83,"[-9.16950281148305, 38.71643864362069]","[-9.125296981970736, 38.76324537081067]",6.464398821600933,10102.8,1120.3,8651.4,6228.9,9165.1,1871.6
84,"[-9.169885692187735, 38.7084155539976]","[-9.133424176152406, 38.7098370807122]",3.167669161958754,5306.4,655.7,4004.4,2883.1,4867.2,1084.2
85,"[-9.162405599823714, 38.70390790996022]","[-9.15985522462905, 38.7505293254061]",5.188783519023572,7590.4,458.0,7230.5,5205.9,7797.8,1631.5
86,"[-9.153300680190627, 38.762292286890016]","[-9.189142486680064, 38.71564212912648]",6.047428969804578,11417.3,1071.2,10451.4,7524.9,10859.4,2262.9
87,"[-9.168826192943651, 38.70349063684555]","[-9.19139113423596, 38.72570170205407]",3.1516059684711224,6254.2,420.8,4358.6,3138.1,3905.9,799.5
88,"[-9.113702605515703, 38.73466590716461]","[-9.130401586616529, 38.73430016229148]",1.449007787979869,4392.3,598.6,2302.2,1657.5,3675.1,743.9
89,"[-9.13667699451347, 38.7359184640566]","[-9.19697525219705, 38.710617015630255]",5.939550944787467,8791.6,930.4,7996.0,5757.0,8217.5,1685.9
90,"[-9.131629817158622, 38.717395068103485]","[-9.117303647305656, 38.7201481209307]",1.280041539726295,2789.7,450.6,1817.8,1308.8,2724.2,669.2
91,"[-9.208116723504968, 38.70518809439809]","[-9.110648704412466, 38.77009398301618]",11.115527681346252,16089.3,1267.9,15179.2,10928.9,15320.9,3122.6
92,"[-9.123418214339212, 38.74404917816254]","[-9.181493209488885, 38.76491922830487]",5.544878783607967,7783.7,748.8,7028.6,5060.5,7423.5,1536.4
93,"[-9.141413767583654, 38.72259142305039]","[-9.108652666809084, 38.754296115237096]",4.52796180059736,7099.0,701.7,6441.3,4637.6,7299.0,1471.7
94,"[-9.095370241178223, 38.7702884250814]","[-9.17328366297676, 38.72608366031491]",8.355503191154964,11119.9,969.4,11398.6,8206.9,11279.5,2280.8
95,"[-9.157247248692231, 38.76362561457428]","[-9.13016022622118, 38.71728692173168]",5.662921586348994,7921.0,1104.1,6545.7,4712.8,7385.2,1578.1
96,"[-9.145256343218604, 38.787015274448606]","[-9.10844563520583, 38.77076964320472]",3.666750009418388,7607.4,626.7,8734.8,6289.0,8047.6,1658.9
97,"[-9.11327126544729, 38.77257489085397]","[-9.136726394712085, 38.722113325246895]",5.968384303821322,8396.1,877.5,7418.1,5341.0,8158.4,1649.4
98,"[-9.129114012683484, 38.77289894623183]","[-9.191295500176414, 38.74404001987608]",6.274374119124011,8976.8,882.3,9019.3,6493.8,10109.1,2081.4
99,"[-9.104803105400917, 38.73778704207668]","[-9.1530288886321, 38.79279786045706]",7.409401528561656,12492.1,974.8,11123.4,8008.7,10871.6,2184.3
100,"[-9.219345666642132, 38.71291951136303]","[-9.190412057603718, 38.76356115936032]",6.164971677690335,8844.1,808.6,8144.3,5863.8,7712.8,1619.5
101,"[-9.185635125224657, 38.70247892059015]","[-9.130906675775533, 38.73231913543411]",5.792651429368686,8426.0,729.0,7052.9,5078.0,7832.5,1570.6
102,"[-9.098052294544978, 38.77951226535587]","[-9.228533949793473, 38.69572080374409]",14.65910921601282,23783.2,1460.1,19208.8,13830.1,20370.7,4628.6
103,"[-9.163493758930716, 38.73998249532151]","[-9.214619357239991, 38.71249566868003]",5.3862034178229425,8082.7,639.2,7219.6,5198.1,7870.2,1613.0
104,"[-9.163960345491445, 38.74819665549185]","[-9.128346331638094, 38.732058450876686]",3.572275129320906,4104.1,397.7,4255.0,3063.6,4482.4,896.4
105,"[-9.195062067295062, 38.723122898230834]","[-9.186741850234617, 38.73996104180151]",2.006597042115688,3046.7,332.9,2930.8,2110.1,3086.9,620.0
106,"[-9.13216058766466, 38.72042718944416]","[-9.145474158271307, 38.71941780833474]",1.1604688981598457,3196.2,645.0,2046.1,1473.2,2947.5,707.4
107,"[-9.121014149242304, 38.75230507673584]","[-9.163021397833225, 38.76160539260161]",3.7864392167925494,5123.7,525.0,5296.2,3813.2,5040.0,1041.9
108,"[-9.129625032481, 38.71680173450762]","[-9.12281239464166, 38.74553506305056]",3.2491906804019735,4165.2,669.1,3974.4,2861.5,4054.1,834.4
109,"[-9.145699797883424, 38.732542748311445]","[-9.096098585925544, 38.76003700776918]",5.277345520550148,7747.1,773.9,7146.2,5145.2,8705.2,1767.9
110,"[-9.095932351562848, 38.795096437898096]","[-9.199601255389522, 38.71694245672694]",12.503187909509236,18838.5,1552.9,16814.4,12106.2,16787.1,3425.9
111,"[-9.176896035928628, 38.70877785087064]","[-9.20424474484498, 38.728563263148914]",3.2357167839457555,7265.6,615.8,5007.0,3605.0,4844.3,998.7
112,"[-9.188815680007028, 38.7265250673136]","[-9.146316254357975, 38.70533364512102]",4.375901266648447,7558.3,786.3,7566.0,5447.4,7725.9,1614.1
113,"[-9.1769865038594, 38.72355526739387]","[-9.169394415149696, 38.744442599364206]",2.414118491592764,6410.4,425.4,4052.8,2918.0,4311.1,1126.6
114,"[-9.124314038379095, 38.71542873319767]","[-9.199266884950177, 38.71805954429056]",6.50945383474701,8512.3,975.9,8708.4,6269.9,9060.7,1922.0
115,"[-9.174071038098749, 38.72714868063633]","[-9.17540121467345, 38.74808523870277]",2.3308960568800567,5390.2,464.0,4625.3,3330.2,4830.5,1017.5
116,"[-9.146464996111552, 38.72854149476378]","[-9.097469269154615, 38.75574785097584]",5.216201398921708,7292.9,756.8,7184.6,5172.8,7555.1,1532.0
117,"[-9.1307240012596, 38.76140471149083]","[-9.166656863176971, 38.75705512816344]",3.152981705547302,5537.0,658.3,4160.7,2995.7,4055.1,811.0
118,"[-9.204703995330954, 38.69746207636226]","[-9.152445135953933, 38.754506370721984]",7.796508833782263,10768.4,822.0,10578.9,7616.7,10953.0,2257.2
119,"[-9.09608147665416, 38.763302378915256]","[-9.17214146837372, 38.70330851927033]",9.382330889384196,12951.2,1014.7,11373.3,8188.7,11781.9,2458.3
120,"[-9.205968357481431, 38.75580622691274]","[-9.156939452789684, 38.72840916214792]",5.230869184227957,7382.3,621.4,6533.8,4704.3,7091.2,1418.2
121,"[-9.096672561469232, 38.75905251477283]","[-9.205692668340784, 38.748714713404425]",9.523252134664352,13079.7,1187.4,11654.3,8391.0,12362.2,2581.3
122,"[-9.137882018914846, 38.71005269763892]","[-9.125020662992853, 38.770406816962776]",6.803144782390471,7730.8,852.9,8177.4,5887.7,9425.8,1948.6
123,"[-9.16166183034651, 38.77771647003957]","[-9.191413629166863, 38.74464081526586]",4.492340980623005,7572.4,800.5,5685.8,4093.7,6679.0,1335.8
124,"[-9.13072519719358, 38.74963708631199]","[-9.198027405891471, 38.75807738246305]",5.911059398876724,8090.4,721.0,8757.8,6305.5,8484.2,1722.7
125,"[-9.190120941414827, 38.72380127500721]","[-9.102401576796517, 38.73684425893608]",7.746033473892081,12865.3,1113.2,11746.1,8457.2,12033.8,2674.0
126,"[-9.161011499088522, 38.7501983]","[-9.115367772388614, 38.75152208336825]",3.9608757367743657,5015.5,588.0,5555.1,3999.6,5515.7,1110.9
127,"[-9.156501128616684, 38.75703385063155]","[-9.19318456356064, 38.74205950622952]",3.5905927980319587,10732.8,1051.6,5189.5,3736.4,5693.9,1272.3
128,"[-9.14601521039628, 38.7703965333916]","[-9.09811330419484, 38.76256455945629]",4.243382620655196,7182.8,742.4,6823.2,4912.6,6536.0,1344.2
129,"[-9.113173020259264, 38.764604860160105]","[-9.151884768736071, 38.72530246458558]",5.510923006285443,7510.0,841.2,7644.2,5503.7,7514.5,1511.4
130,"[-9.116004759636086, 38.759655545964975]","[-9.180515279408366, 38.77425708492161]",5.823869938052169,8709.0,918.0,7948.2,5722.7,8221.5,1693.5
131,"[-9.101408611654207, 38.762970344776825]","[-9.109170855593842, 38.74069695465079]",2.566529087239667,3069.9,287.4,3367.5,2424.6,3824.7,789.0
132,"[-9.203199745994295, 38.7472255948956]","[-9.1157782164418, 38.74644375749712]",7.581959192828822,9238.0,917.7,9769.7,7034.0,9802.2,1992.0
133,"[-9.130107779557928, 38.72360687339899]","[-9.095478855327146, 38.76959944028352]",5.930703986408861,10155.9,1142.8,8113.5,5841.7,8210.8,1717.7
134,"[-9.17694109567226, 38.73029238111001]","[-9.164711956482153, 38.74390507884941]",1.8483085731979483,3978.2,449.9,2641.3,1901.7,2388.1,484.2
135,"[-9.225261187760866, 38.69927547057796]","[-9.188332508240387, 38.74730758788305]",6.228058223092695,11186.2,765.3,8222.6,5920.2,8212.3,1653.7
136,"[-9.15004756794318, 38.72662820008021]","[-9.199597114322335, 38.71018039188324]",4.671679097550126,7450.3,706.5,6484.1,4668.5,7516.5,1603.6
137,"[-9.1598856468602, 38.73326328389605]","[-9.120372342482955, 38.76133086912749]",4.6349421517826075,6702.2,735.1,6362.9,4581.2,6751.7,1395.0
138,"[-9.170602915941416, 38.728591176492365]","[-9.131921307755606, 38.77255136726192]",5.928413355759752,9592.9,806.0,8233.7,5928.2,9649.8,1958.4
139,"[-9.160660930670582, 38.738723986697714]","[-9.112261706151475, 38.76134675096928]",4.893251095937853,8947.7,740.2,6820.9,4911.0,7265.7,1481.2
140,"[-9.158074456440488, 38.72767432218103]","[-9.179824829645984, 38.71452093518418]",2.3874055674715153,4835.9,396.9,5130.3,3693.7,5122.0,1051.6
141,"[-9.145902655282145, 38.78153981402728]","[-9.194025525626502, 38.76598292746298]",4.516212914113705,6429.2,686.7,6469.0,4657.6,5872.0,1203.0
142,"[-9.195830737118708, 38.73870198857973]","[-9.15826180387507, 38.726472176444005]",3.5311060680535524,6428.9,524.5,4489.4,3232.3,5378.5,1108.9
143,"[-9.164243347820369, 38.77619365485196]","[-9.16463165719163, 38.76928255417194]",0.7692162849802034,793.4,90.9,1026.3,738.9,913.3,182.7
144,"[-9.163727479606022, 38.775234628755776]","[-9.103605725405426, 38.73626449005274]",6.779065042235011,10652.8,913.4,9197.1,6621.8,10177.1,2054.8
145,"[-9.097874494910366, 38.76043564059725]","[-9.205550661140988, 38.73257051114597]",9.83867820128484,12846.1,1114.6,12806.9,9220.9,13226.9,2696.0
146,"[-9.211298788943823, 38.69571136798584]","[-9.17224058039109, 38.707089613827065]",3.6178417469733306,4215.0,409.7,4506.7,3244.8,4523.9,969.2
147,"[-9.145352296321962, 38.72332683176175]","[-9.17522653066094, 38.73552693033991]",2.925024949447079,7554.3,790.3,3799.6,2735.7,4084.5,907.1
148,"[-9.206180124955717, 38.7251603223119]","[-9.155312666651996, 38.78971701320999]",8.425175502069019,11361.9,1166.5,10703.7,7706.6,11340.6,2304.5
149,"[-9.157158552513213, 38.7898785918795]","[-9.116074463934082, 38.76016168323249]",4.858328309126662,9182.7,858.2,8506.6,6124.7,7922.6,1652.9
150,"[-9.198004748688245, 38.71617677402266]","[-9.138978757396034, 38.72252937179071]",5.169372578772142,7625.1,768.5,7587.0,5462.6,8634.8,1808.6
151,"[-9.178848735081305, 38.76543032110046]","[-9.113023675620076, 38.72308792571708]",7.399837168208401,9173.9,907.2,9638.8,6939.8,11606.0,2347.8
152,"[-9.118892124024685, 38.746775347648246]","[-9.184139145064371, 38.72269179519449]",6.260997238385913,8411.7,824.2,8251.7,5941.2,9717.1,2033.8
153,"[-9.213081606446176, 38.710922948208896]","[-9.15192756724678, 38.70977022091098]",5.307721482746773,7474.2,632.2,6669.0,4801.6,6971.0,1397.6
154,"[-9.095214144723284, 38.7513705168421]","[-9.181194033078944, 38.76620188703456]",7.635418329894133,9325.2,935.4,9688.9,6975.9,9920.9,2069.6
155,"[-9.14665267801148, 38.766102725291454]","[-9.126760799562268, 38.74956124518622]",2.5215329979699526,14371.6,881.7,4044.6,2912.1,10481.8,2108.0
156,"[-9.19229756475607, 38.7601109038195]","[-9.124818118615384, 38.76833941761629]",5.921710430919103,7049.1,774.0,7257.2,5225.1,7889.5,1615.5
157,"[-9.180409534414183, 38.70370019067435]","[-9.141328479384727, 38.77845813062227]",8.977179703108584,14646.5,965.8,11884.9,8557.0,15454.2,3201.8
158,"[-9.189222110824092, 38.73802229821362]","[-9.09706182454927, 38.76032342450321]",8.368026208075392,12598.1,1090.9,11430.4,8229.8,12634.2,2657.9
159,"[-9.189313046268966, 38.76501665223177]","[-9.111232561562892, 38.754239860507234]",6.875397807351757,10804.7,831.5,8827.3,6355.6,9562.7,1938.1
160,"[-9.150968306661335, 38.78608636821463]","[-9.205719663466114, 38.70500264271488]",10.190009142742866,15851.6,1174.0,13278.2,9560.2,14201.4,2849.5
161,"[-9.190700615568709, 38.74913136603024]","[-9.09761419870654, 38.77929049929807]",8.739771313582207,12659.1,1050.5,11082.0,7978.9,11684.6,2379.7
162,"[-9.16498938159323, 38.76339456827596]","[-9.167003035203752, 38.723018234135616]",4.493038800680895,8951.9,658.0,5767.3,4152.4,6433.0,1288.7
163,"[-9.198449626278231, 38.74204191163804]","[-9.15479007398288, 38.7541837104278]",4.019733788066262,5177.4,649.3,5373.3,3868.7,5519.1,1120.7
164,"[-9.196283959923925, 38.72909845911803]","[-9.149293638579133, 38.77196795751082]",6.271214325080205,12115.4,992.3,8735.7,6289.6,9016.0,1811.9
165,"[-9.108907616486256, 38.7623955598856]","[-9.165912748120924, 38.78354399581938]",5.47283107975721,8673.4,960.5,8439.3,6076.2,8338.5,1694.0
166,"[-9.144042730438596, 38.77725417260952]","[-9.183418646224222, 38.71996365164985]",7.227894713015123,11100.8,798.0,11399.4,8207.4,10826.2,2226.8
167,"[-9.137670507710434, 38.746708446992415]","[-9.190102227334176, 38.75363575416364]",4.611611089259991,7160.3,538.9,6440.4,4637.0,6719.4,1376.8
168,"[-9.16856029192995, 38.76424012830084]","[-9.199340746198292, 38.71387140929421]",6.20447162959719,10752.0,933.1,8697.6,6262.2,9593.6,1923.0
169,"[-9.140127726469364, 38.7365270035348]","[-9.19498958975078, 38.7068846761057]",5.789351803276031,8643.6,774.3,7914.3,5698.2,7837.9,1606.5
170,"[-9.181659807815, 38.75785242211221]","[-9.166674790147496, 38.7036035318335]",6.170659254983011,9237.9,647.0,8784.2,6324.5,9758.6,1978.2
171,"[-9.156302665631529, 38.75963680670172]","[-9.169887084226117, 38.74427048328959]",2.075376560682176,3439.6,343.8,3438.5,2475.6,3586.0,933.0
172,"[-9.139881013301366, 38.756797577662745]","[-9.194682062378172, 38.73480808910733]",5.344684065011403,7946.8,1004.6,7159.9,5155.1,7796.9,1605.8
