,point_A,point_B,haversine_dist,driving-car_dist,driving-car_time,foot-walking_dist,foot-walking_time,cycling-regular_dist,cycling-regular_time
17,"[25.938061461691884, 43.80562764387307]","[26.015486940757533, 43.86970733736716]",9.451658022681606,12601.8,987.8,12205.1,8787.6,12641.4,2547.5
18,"[25.97553897615568, 43.86151441740431]","[25.99431909389285, 43.83922401029432]",2.9002132622803845,5223.1,465.5,5497.6,3958.2,5673.4,1171.7
19,"[26.01549729455607, 43.86596433324272]","[26.03759436269811, 43.808402087068856]",6.641474082495248,15829.7,1239.2,9595.1,6908.4,10931.3,2445.6
20,"[25.955911192004653, 43.822294369456415]","[25.96938791582581, 43.84547407478405]",2.794966333657746,4703.6,479.5,3540.0,2548.8,3616.1,828.9
21,"[25.99975755125277, 43.830832977998895]","[25.958662800867096, 43.85197441699465]",4.048304259913988,5068.6,526.5,5561.4,4004.1,5580.5,1177.0
22,"[25.95272821531539, 43.80730871657878]","[26.00637144201194, 43.80489599799461]",4.313106913188818,5642.9,532.2,5378.1,3872.2,5320.2,1147.8
23,"[25.8888619698783, 43.77078946388925]","[25.9666251739489, 43.8491374642008]",10.716057545038458,12120.1,788.8,13742.5,9894.5,14027.8,2939.5
24,"[25.958973250429867, 43.83294030249811]","[25.94330305444088, 43.80229769296229]",3.6318601468334,6806.5,653.1,4596.9,3309.7,5853.2,1215.1
25,"[25.931851686622448, 43.7988671190822]","[25.97788637450136, 43.848454799873146]",6.63641927642632,9901.6,716.6,8928.6,6428.5,9776.6,1976.7
26,"[25.982253257139167, 43.81112873212415]","[25.976547170385636, 43.80192979598975]",1.1206890630264592,1511.5,153.6,1503.7,1082.7,1503.7,321.8
27,"[25.97621893354699, 43.81668135057469]","[25.94965100212432, 43.828216329019945]",2.4876021396066523,3491.1,398.5,3102.0,2233.4,3309.5,822.6
28,"[25.96563376887289, 43.83807545402301]","[25.97737153513076, 43.8331603373057]",1.088603941867781,2203.8,260.9,1930.6,1390.0,2548.5,510.4
29,"[25.943491859653427, 43.82040924667334]","[25.9652129493549, 43.813568707642176]",1.9015133942213287,3124.3,414.7,3299.5,2375.6,3124.3,695.1
30,"[25.97756734101441, 43.83172174828452]","[25.989229090021244, 43.855301577071685]",2.783764032044956,4444.9,364.4,4996.7,3597.6,4692.3,939.8
31,"[26.036874382779292, 43.816897179317024]","[25.901987734547205, 43.76537395070348]",12.249425266689308,17635.7,1526.9,16793.9,12091.6,16755.5,3748.5
32,"[25.977583360428223, 43.84119918406086]","[26.02621958199363, 43.85405247396401]",4.153858330337754,4602.4,394.4,4614.6,3322.5,4614.0,937.1
33,"[25.93376867422578, 43.81586338648527]","[25.96639127477411, 43.85447080044725]",5.027535026332036,6242.1,569.7,7072.1,5091.9,6889.5,1392.2
34,"[25.99096376757224, 43.85364603441978]","[25.982011963048773, 43.81659621396087]",4.181853835075434,6847.1,493.5,7385.5,5317.5,7038.0,1422.8
35,"[25.965426634737597, 43.83640693900238]","[25.947762385070185, 43.827247345649305]",1.7449845326191986,2603.5,312.3,2389.4,1720.4,2259.7,514.2
36,"[25.961101093682693, 43.82627967049085]","[25.962508110735463, 43.82220962638885]",0.46643218140635473,635.2,73.7,635.2,457.3,635.2,141.6
37,"[25.967227697213755, 43.83655379131226]","[25.964469598946152, 43.827666257427815]",1.0127094547768063,2803.5,227.3,1649.9,1187.9,2953.4,593.0
38,"[26.02898342285739, 43.85415837732423]","[25.959187552726483, 43.84405608875087]",5.708550793697639,6206.7,448.1,7432.8,5351.6,6279.5,1274.5
39,"[25.98358178577779, 43.86421701287469]","[25.975587734742497, 43.82574934288537]",4.325185289542004,6166.6,632.0,6325.7,4554.4,6364.0,1296.8
40,"[25.970240724757915, 43.83939017711263]","[25.995464202622205, 43.852676602215055]",2.5048527812251096,5138.9,331.2,3501.9,2521.3,4086.5,828.9
41,"[25.951026388154915, 43.82289743066672]","[25.94173854630034, 43.82431824399778]",0.7616761674241038,2299.6,272.8,1809.9,1303.1,2279.5,455.9
42,"[25.928648475442085, 43.79529952611784]","[25.926039400977704, 43.7940668779898]",0.2502804088544729,254.2,20.3,338.0,243.3,254.2,50.8
43,"[25.98820417853752, 43.86686448970288]","[25.929945831602307, 43.81652099670544]",7.29160706669883,9127.0,651.8,9289.9,6688.6,9971.4,2022.9
44,"[25.99590291137817, 43.869939797101296]","[25.94886768847809, 43.84535146555544]",4.658044395572489,6117.7,486.7,5258.7,3786.2,6633.0,1379.2
45,"[25.97702157161317, 43.84941632105492]","[25.980206372922016, 43.80357507430887]",5.103712760904992,6939.2,580.1,7401.7,5329.2,10467.3,2177.4
46,"[25.99252242117028, 43.86850446092045]","[25.960626109788063, 43.81452532413335]",6.5245933746302684,9322.9,778.0,9471.4,6819.3,10311.1,2161.1
47,"[26.00145396482674, 43.84933056530826]","[25.93013805455055, 43.81050301287918]",7.167022739392832,11902.8,949.9,9855.3,7095.7,10275.8,2222.0
48,"[25.991901434612828, 43.8506321695136]","[25.90423112434709, 43.779360340925386]",10.596609778314436,12119.1,757.1,13420.9,9663.0,13069.4,2720.2
49,"[25.96615544831557, 43.82823784542712]","[25.95368661417988, 43.853270424099705]",2.9576819034014132,3766.0,297.0,3557.9,2561.6,3765.6,815.9
50,"[25.969552777887863, 43.83926472464962]","[25.9661502179929, 43.84220080315747]",0.4255069127696629,817.1,140.9,778.2,560.3,786.6,157.3
51,"[25.914194531624467, 43.78941538601906]","[25.94907076404853, 43.84771624868405]",7.060869196649502,8108.8,614.9,9501.3,6840.9,9315.2,1927.4
52,"[26.033556877790858, 43.8668640734706]","[25.97525083224565, 43.81603207878707]",7.3358416978990535,12236.6,1042.1,9689.2,6976.1,11653.4,2488.2
53,"[25.983663523166964, 43.84861477073901]","[25.97040824545076, 43.84517097028476]",1.1298526366918924,1825.9,199.7,1454.4,1047.2,1750.1,350.0
54,"[25.936733316557092, 43.8037312145869]","[25.945977356828163, 43.84252181163718]",4.376606430233978,5898.6,518.3,6159.1,4434.5,5562.0,1115.2
55,"[25.93413511625876, 43.79929343901151]","[25.973986116555142, 43.85868535341419]",7.337095003733482,9589.9,775.7,9163.6,6597.7,10479.7,2126.5
56,"[25.93780014598815, 43.82965920283134]","[25.943378987879885, 43.8129178327691]",1.9146052307780794,5086.5,418.8,2620.2,1886.5,5086.5,1021.3
57,"[26.022734458751, 43.8806002893641]","[25.96232917316259, 43.85609040216981]",5.556612735153721,5938.0,477.2,7506.8,5404.9,7126.1,1496.0
58,"[26.012470235198784, 43.834442050250885]","[26.02135223639308, 43.84972962500718]",1.8431168695242905,4147.5,505.1,2826.8,2035.3,2826.8,758.1
59,"[25.924218459239, 43.79203953911828]","[25.9442674396979, 43.80458873197545]",2.1298721789477533,2532.1,300.1,2614.9,1882.7,2532.1,517.8
60,"[26.02806107261109, 43.79573468100804]","[25.97319992330217, 43.83052573581496]",5.860319196763814,7282.0,555.4,7309.9,5263.1,7277.3,1465.2
61,"[25.96533147639288, 43.82267309588558]","[25.977382573355108, 43.80219723401444]",2.473642726069829,3685.6,409.0,3709.1,2670.5,4524.4,955.5
62,"[25.967075032142425, 43.813474667221385]","[25.954091766457392, 43.83108535063816]",2.218004782375032,3574.0,390.8,4076.6,2935.1,4031.1,893.8
63,"[25.945419033014765, 43.82966280987759]","[25.96461692894724, 43.83610549393062]",1.6983846994497245,2503.3,204.8,2345.7,1688.9,2592.0,531.9
64,"[25.991387849717448, 43.8657903310623]","[25.958130817218137, 43.85181103333244]",3.086454682345093,3749.6,284.9,4004.5,2883.2,4182.4,861.4
65,"[25.971795081110777, 43.84840404632214]","[25.951708269115976, 43.83711799832318]",2.0420608696604434,3409.3,299.0,2557.8,1841.6,2851.0,589.9
66,"[26.02563090139506, 43.84085858682816]","[26.00379013297505, 43.81119026502284]",3.73537198649461,13491.4,1191.9,5808.8,4182.3,6002.1,1583.2
67,"[25.991145447661484, 43.80651759056715]","[25.913338172872965, 43.78734058268744]",6.5988586861063245,8133.4,774.9,8333.3,5999.9,8294.9,1813.4
68,"[25.95931048683289, 43.844082177221935]","[25.959039786021837, 43.85850937113178]",1.6043776177790072,2322.1,269.4,1938.7,1395.9,2102.1,423.0
69,"[25.982166945254654, 43.85083470141353]","[26.04349832541698, 43.81003412408298]",6.692251573174742,12876.3,1014.3,11626.2,8370.8,11132.7,2427.2
70,"[25.955435525714204, 43.85224313600244]","[25.96720262321792, 43.83285260544304]",2.3536091297729547,2716.6,237.1,3049.6,2195.7,2672.0,575.5
71,"[25.973369913691013, 43.84139787975261]","[25.944163725561697, 43.83165956733327]",2.580709595437464,3793.4,360.2,3676.0,2646.7,3818.9,795.7
72,"[25.957981681277904, 43.81991905035214]","[25.979324148231346, 43.83191769199168]",2.1705784270326642,2776.1,323.3,3021.1,2175.1,3299.3,684.3
73,"[25.975538241348517, 43.8441469284902]","[25.96699901692712, 43.86146204538329]",2.043483397960801,4301.0,477.9,3128.7,2252.6,3283.8,671.9
74,"[25.993808260335285, 43.850879392047794]","[25.943235643009945, 43.81285259681884]",5.859625408181696,8177.4,616.1,7700.3,5544.2,7623.1,1561.6
75,"[25.947320106573976, 43.846973237801365]","[25.96023411718212, 43.83403167093045]",1.7730066156146687,2869.1,374.1,2401.5,1729.0,2925.7,586.8
76,"[25.947988277325607, 43.84752322638793]","[25.960980354884025, 43.83655825004143]",1.6038232085059616,3289.5,328.3,2205.4,1587.9,2425.8,488.3
77,"[25.95404938550429, 43.837124607835065]","[25.912879900740844, 43.78608966086175]",6.566315874852802,7550.7,550.4,8799.6,6335.7,8616.6,1811.5
78,"[25.934637544924858, 43.83263932904192]","[25.91890593157325, 43.80099546896285]",3.7381757929624295,6219.8,621.4,6740.6,4853.2,6406.1,1481.5
79,"[25.972137009589208, 43.85610270495385]","[25.96394897536968, 43.86068060400464]",0.8307280342145898,2031.5,331.4,1029.5,741.2,1951.4,402.2
80,"[25.96366645722523, 43.83562428170372]","[26.00987910732368, 43.83521628083216]",3.706924086709285,4927.5,691.2,4961.5,3572.2,4936.1,1058.3
81,"[26.001243623128357, 43.79206824878955]","[26.01657317110601, 43.78018736753465]",1.8054371657521864,1970.6,114.0,2275.9,1638.7,2285.2,459.8
82,"[25.97830706633296, 43.828501722743816]","[25.999080370495324, 43.8381092993961]",1.97931742704054,3945.5,427.5,2917.6,2100.6,3350.5,710.6
83,"[26.036434042075243, 43.85723644415573]","[25.92055684539349, 43.78883042574856]",12.011569805169561,16161.8,1315.1,15082.2,10859.1,15726.1,3235.2
84,"[26.007457468842738, 43.8527638636433]","[25.979298521331167, 43.86135885806807]",2.451716301108073,4647.9,312.8,5172.9,3724.5,4773.0,972.6
85,"[25.97439065895221, 43.829988524937946]","[26.046395747372067, 43.84864645249888]",6.136395137079136,8092.5,668.2,7574.0,5453.3,7976.1,1672.1
86,"[26.033190410968405, 43.86405901445326]","[25.94659520870473, 43.842838897687386]",7.333535174869437,8373.6,711.5,9308.0,6701.7,8685.8,1779.6
87,"[25.94672657721152, 43.83591957235853]","[25.976611613611432, 43.83985030006544]",2.436458639976596,3048.8,288.7,3157.6,2273.5,3643.8,728.7
88,"[25.99739683879445, 43.85219926662925]","[25.98657129117128, 43.86615498364961]",1.7780451006144409,4670.5,325.9,4191.9,3018.1,4698.1,944.5
89,"[25.953507675303783, 43.83553832029235]","[25.96203666747578, 43.83359306378675]",0.717488432100115,2607.8,273.0,1410.4,1015.5,1602.4,431.7
90,"[25.966384988985325, 43.84809240349768]","[25.91480019995395, 43.79109117732215]",7.569786682708679,8355.6,551.9,9787.4,7046.9,10165.5,2065.4
91,"[25.956255158666227, 43.85232489142028]","[25.920745757721733, 43.78480485552561]",8.030249707942417,10281.2,869.5,10058.4,7242.0,10121.1,2056.5
92,"[25.98198265587981, 43.81949921066207]","[25.961379747058853, 43.85334104931295]",4.109894511966991,4683.3,367.6,5139.6,3700.4,6247.2,1252.2
93,"[25.941792732493127, 43.80662035581997]","[25.96967433283799, 43.82986228152907]",3.4180610485284224,5201.7,422.6,4649.4,3347.5,5146.9,1072.0
94,"[25.926218000916894, 43.79684223778845]","[25.94718744976351, 43.82676128225884]",3.7281394383988142,6118.9,487.0,5100.1,3672.0,5095.0,1073.0
95,"[25.95195899300823, 43.84708143632562]","[25.949532724615576, 43.80408875125877]",4.7845291620311725,6429.4,638.8,5878.8,4232.7,6564.6,1317.4
96,"[25.91952755934318, 43.78935178956321]","[25.95913486221347, 43.85001190573791]",7.45613695603805,9323.4,773.5,9507.3,6845.2,9770.3,1973.9
97,"[26.02867254741676, 43.88547290084561]","[26.037252164663023, 43.81058448458864]",8.355586158893763,18899.6,1525.8,13595.8,9789.0,14772.0,3262.5
98,"[26.01724947929131, 43.83360783928513]","[26.02832990117461, 43.87794365433805]",5.009332800061786,7527.2,793.3,7023.0,5056.6,7569.7,1757.7
99,"[25.96956258873417, 43.8156987036393]","[25.954255009504056, 43.83825992110795]",2.79310825749996,4712.9,491.6,4330.4,3117.9,7272.7,1515.7
100,"[26.02441652687853, 43.87206018506695]","[25.922176738590863, 43.78726734872813]",12.496332620658333,16701.4,1339.7,16408.4,11814.0,18032.7,3691.4
101,"[25.97804412480368, 43.85432751910978]","[26.014812507405857, 43.83569172606898]",3.6039762066831575,6180.3,631.7,6505.8,4684.1,6435.5,1398.3
102,"[25.982862535542257, 43.85420411694827]","[25.95046564647653, 43.82688748386488]",3.9971614147607424,4947.3,387.0,4976.9,3583.3,4890.4,1069.5
103,"[25.98279340498867, 43.84117238753642]","[25.966891221403724, 43.840968667191554]",1.2755703827707008,1629.0,202.8,1653.2,1190.3,1645.0,341.3
104,"[25.98339537475339, 43.8492074249807]","[25.967420108227014, 43.85750874957052]",1.578899882812506,3101.1,267.4,2537.7,1827.1,2539.6,515.3
105,"[25.95219147158628, 43.830523388384975]","[25.9746528370421, 43.83820246868928]",1.9937278967638774,3119.0,257.8,2726.9,1963.3,3257.8,651.5
106,"[25.9641584124756, 43.84834854887656]","[25.91662941034112, 43.80114208681804]",6.487799165568804,8262.8,632.4,9029.3,6501.1,8400.4,1864.1
107,"[26.0243319282519, 43.84263962057295]","[25.980196696420187, 43.82400471153981]",4.101981293874829,9471.6,764.7,6720.3,4838.6,7004.3,1633.2
108,"[25.954639002209824, 43.83858960902973]","[25.94734179705107, 43.84368102983323]",0.8142619468318995,1419.3,135.1,999.8,719.9,999.8,203.7
109,"[25.988039652004066, 43.86679751701655]","[25.923716536806133, 43.80782993342034]",8.343209529636638,9414.3,669.0,11213.6,8073.7,10258.7,2080.4
110,"[25.93393675932997, 43.79960654997647]","[25.95794674381929, 43.83943823051122]",4.829850390799775,6275.8,574.8,6280.8,4522.1,6294.0,1286.5
111,"[25.96792946717004, 43.84081421583806]","[25.97462050840926, 43.85426515666806]",1.5890105054475332,2686.4,258.5,2256.3,1624.5,2600.7,520.1
112,"[25.958733451071648, 43.84889541517861]","[25.9918043691805, 43.85030047539821]",2.6565360440675763,3249.3,215.6,3218.8,2317.5,3221.0,644.2
113,"[26.02853175999199, 43.87782075695684]","[25.93305340498404, 43.83789086318025]",8.849696383911299,11473.6,1154.4,13354.8,9615.4,13100.8,2697.2
114,"[26.014566081649928, 43.880433531396505]","[25.99181232974464, 43.84814851661353]",4.026804961227456,5490.4,667.2,5725.4,4122.2,5435.5,1244.8
115,"[25.94808903095628, 43.84467873845239]","[25.981892577438387, 43.814056867235976]",4.352793324751081,5199.1,438.4,5572.5,4012.2,6204.0,1245.4
116,"[26.0202130733091, 43.853919009546736]","[25.986693644010536, 43.86621654349612]",3.015316944414932,7752.8,579.9,5784.6,4164.9,5840.6,1398.9
117,"[25.94824208613281, 43.849980111562864]","[25.95144655644001, 43.837338663554135]",1.4289638666932019,1900.3,147.9,1717.0,1236.2,1826.7,373.6
118,"[26.010936681364697, 43.85421789676697]","[25.92705957777188, 43.81093037994985]",8.27248506413775,10770.9,732.3,11567.1,8328.2,11127.8,2289.4
119,"[25.953402938202903, 43.80523162394024]","[25.992785621560746, 43.84889763799226]",5.79277647945079,9636.4,788.3,8393.6,6043.4,9175.2,1897.2
120,"[25.97424852570901, 43.78938613109154]","[25.93471362292235, 43.813895253745166]",4.182588828164108,10839.0,1115.2,9097.7,6550.3,9663.7,2125.2
121,"[25.96501048386215, 43.837938766305285]","[25.96990149710867, 43.80106169418142]",4.119276340611313,7020.2,636.1,7143.9,5143.6,8003.3,1682.1
122,"[26.013895931319254, 43.807207833254]","[25.959289458386213, 43.85863914326967]",7.203538684318028,9560.5,788.8,9769.8,7034.2,10077.7,2038.9
123,"[26.021481047751585, 43.87967143253292]","[25.983193483764104, 43.85450901040512]",4.153237897152207,5842.2,430.1,6202.3,4465.7,5979.4,1229.0
124,"[25.96294296490228, 43.8508229994894]","[26.038011570990555, 43.8135651635631]",7.30900135432013,12380.8,1103.1,10767.2,7752.3,10924.5,2374.5
125,"[25.964971530609244, 43.83617161621099]","[25.979310912615198, 43.84558718490592]",1.5552210844830554,2858.7,251.5,2003.8,1442.7,2192.9,443.5
126,"[25.938544048421942, 43.81223530125225]","[25.948873937488024, 43.84967700760265]",4.244983776865246,6922.7,688.9,5857.8,4217.6,5313.7,1080.5
127,"[25.930663897205697, 43.81042121354999]","[25.966142034847536, 43.83643694585532]",4.05824549987386,5832.1,575.2,6719.4,4837.9,6015.4,1207.0
128,"[25.968688109951994, 43.85557386015063]","[25.95247288232518, 43.850086255454]",1.4362822296992774,2354.9,241.0,1777.5,1279.7,1859.0,381.1
129,"[25.972468071246368, 43.83167870963511]","[25.9593694947446, 43.85473033187101]",2.7701303819448064,3270.4,284.6,3370.3,2426.6,3466.3,727.9
130,"[26.03077240986044, 43.8562788886672]","[25.964472452887787, 43.83212167312674]",5.957040165092956,8229.2,688.1,6765.0,4870.8,7438.3,1562.3
131,"[25.94754433632698, 43.83957723054338]","[25.933150354641523, 43.79870011277649]",4.689738783943539,5947.1,549.3,6282.1,4523.1,5809.0,1173.8
132,"[25.97486818626764, 43.84337506655242]","[25.957256738036943, 43.83865755456528]",1.5067169663822233,2210.6,201.1,1833.9,1320.4,1816.8,383.1
133,"[25.89218118532402, 43.767009504078274]","[26.01170326881076, 43.85548100287288]",13.738883564157346,15912.6,1014.4,16947.4,12202.0,17890.1,3682.1
134,"[25.920939677846626, 43.78906185912847]","[26.002879283427177, 43.81380467910283]",7.12833805262048,8278.4,1052.7,8304.4,5979.1,8272.4,1747.9
135,"[25.993516583607757, 43.849686144859554]","[25.966633869919427, 43.85518932175953]",2.2407794706201094,3692.9,284.3,2982.6,2147.4,2963.8,630.4
136,"[25.932174916014635, 43.81792790837479]","[25.95030604423758, 43.84371659201424]",3.215305584213076,4507.3,347.8,4716.2,3395.6,3915.7,783.1
137,"[25.93226064333445, 43.821778060190056]","[26.02696947769437, 43.79771880688882]",8.05684638674639,11617.3,828.3,10403.7,7490.6,13447.0,2771.5
138,"[25.97887518747777, 43.8521345342489]","[25.963201412768004, 43.81489103279781]",4.327914755004562,6837.0,581.9,6232.6,4487.4,6545.4,1369.3
139,"[26.015327448549726, 43.78101196092005]","[25.99163243429757, 43.837253424955385]",6.536422590931739,9875.0,779.4,12202.7,8785.9,11987.0,2590.6
140,"[25.959052569154164, 43.84748136167008]","[25.95606725521335, 43.80968721987317]",4.209334376713157,6284.8,653.4,5926.3,4266.9,7317.8,1487.2
141,"[26.03422799709638, 43.87213884605768]","[25.987590118927365, 43.84659192989324]",4.695903514274427,7441.3,695.7,8060.4,5803.5,6815.2,1421.6
142,"[25.952128492916223, 43.82425620890978]","[25.946773982325716, 43.8278453901844]",0.5863346894391798,1697.5,238.2,1054.0,758.8,1271.0,280.4
143,"[25.923603589414107, 43.79417180069966]","[25.945886405629302, 43.827853577171936]",4.150155709382121,5668.7,551.9,6459.4,4650.7,5574.4,1129.1
144,"[25.96086332292946, 43.82363931819446]","[26.01408870774497, 43.87894966373062]",7.486058517890875,10306.5,905.7,10661.4,7676.2,10546.0,2243.3
145,"[25.949394466444776, 43.828054245452925]","[26.00320672391821, 43.83406230423715]",4.3679071040186805,5302.1,561.2,5744.0,4135.6,6144.0,1287.0
146,"[25.955637289039988, 43.8146766253343]","[25.97859058155144, 43.79257826204199]",3.0709983618973076,6032.1,709.8,6549.2,4715.4,6999.2,1547.7
147,"[25.950120013486583, 43.83406963431227]","[25.9477255720666, 43.80647983795388]",3.0738540864490833,4250.3,422.1,3754.6,2703.3,4341.1,871.3
148,"[25.97595852224231, 43.850026341223774]","[25.97277437129361, 43.78793457248865]",6.909014316915096,9547.0,829.5,9785.0,7045.1,12323.1,2599.0
149,"[25.967790821169007, 43.84745603154615]","[25.98336152277319, 43.85214104267269]",1.3529204478747088,1730.9,106.3,1519.6,1094.1,1789.0,414.7
150,"[25.92984449309303, 43.79396751228772]","[26.00538328360595, 43.78559506268959]",6.134536959437425,8441.7,792.8,9139.1,6580.1,8346.3,1768.1
151,"[26.00637402016121, 43.81467788940301]","[26.003880791689824, 43.78977482946274]",2.776313539952981,4503.4,510.9,4464.6,3214.5,4503.4,900.7
152,"[25.93195786100736, 43.79685114457254]","[26.01178100817576, 43.85293286818772]",8.938350321179986,12860.5,888.9,11081.1,7978.3,12482.0,2524.0
153,"[25.963588593637624, 43.84644425706926]","[26.009437767743293, 43.85300960071292]",3.7483883287496336,5080.1,457.1,4816.9,3468.2,5356.4,1156.1
154,"[25.93115936250637, 43.822832880887454]","[25.959654950916292, 43.81127250753556]",2.6228842684399374,6920.1,695.1,3868.5,2785.3,7789.1,1591.7
155,"[25.938345140398106, 43.82155521776353]","[26.038034204858395, 43.807967869154304]",8.14011434171746,12203.6,907.5,12941.8,9318.0,12981.3,2779.7
156,"[26.04028941156029, 43.81611676917365]","[26.016852157875636, 43.832490940854726]",2.617298908500787,3577.9,429.3,3577.9,2576.1,3577.9,805.0
157,"[25.952725336405443, 43.80867013990107]","[25.989158522368115, 43.84753925605968]",5.217446118211363,7588.0,819.8,7716.5,5555.8,8699.5,1800.7
158,"[25.954718952536957, 43.841161973213815]","[25.98304782642897, 43.82612703504333]",2.821031254689231,3754.9,473.5,3399.0,2447.2,3643.0,732.4
159,"[25.981801922922568, 43.86345884231328]","[25.95616594081444, 43.83115101195536]",4.139104634459024,6138.8,527.3,5093.6,3667.3,5556.1,1203.0
160,"[25.952273354409485, 43.84623584157847]","[25.99664035432616, 43.86071375452139]",3.904833209314128,6201.1,544.6,4768.4,3433.2,5530.4,1121.1
161,"[25.96443583985071, 43.82765477950059]","[25.97893563038049, 43.81483274666362]",1.8401018513258998,1919.4,200.0,2332.7,1679.5,3113.5,635.2
162,"[26.021297417811045, 43.82878787120692]","[26.03135978945033, 43.86198736801983]",3.778782670990726,6458.3,788.8,5162.7,3717.2,6321.1,1431.3
163,"[25.967879937300825, 43.83953361274731]","[25.922863543726823, 43.7937005060484]",6.24649716846986,8877.5,719.9,8133.0,5855.7,8274.4,1746.8
164,"[25.94238881656118, 43.824586684314376]","[26.023921507948103, 43.87274252505736]",8.451047265134982,10004.2,778.0,10673.1,7684.6,10602.5,2182.6
165,"[25.955477950627674, 43.84596949368233]","[25.96620584527533, 43.82825435522252]",2.1495598446982913,3270.3,282.5,2839.7,2044.5,2737.7,592.5
166,"[26.02723087160529, 43.826480526913066]","[25.9657407163756, 43.83694639687691]",5.067768560877811,5966.0,753.6,6308.3,4541.9,6095.1,1348.6
167,"[25.948928177646785, 43.80822761201262]","[26.015944438361768, 43.78214218455094]",6.11112130764358,8196.9,731.6,8883.2,6395.9,7642.3,1606.3
168,"[25.99706707495417, 43.84900749863929]","[25.94121641977695, 43.80309167105352]",6.792731406466296,12026.2,924.3,8559.8,6163.0,11260.1,2362.9
169,"[25.988430599268643, 43.84690386677468]","[25.94415487228955, 43.82451693394414]",4.3368433089562695,5051.9,532.9,5066.1,3647.6,4919.7,1051.7
170,"[25.96278516401469, 43.83437923590876]","[26.02009171878194, 43.85416273320729]",5.095145894751512,7279.5,640.2,6404.7,4611.3,6959.4,1500.1
171,"[25.992937447255912, 43.83495840150552]","[25.95813648748743, 43.84029701219536]",2.8536557114063013,3451.6,371.4,3727.5,2683.8,3648.7,797.5
172,"[25.95633681605712, 43.82599963566604]","[25.971563720236823, 43.81493706604439]",1.7336483994053367,3037.9,325.7,3100.9,2232.6,3922.2,856.3
173,"[25.95950682327664, 43.8418137473091]","[25.899401330764043, 43.77767303845581]",8.609814247762834,9518.0,590.1,10806.2,7780.4,10999.0,2275.6
174,"[26.023628574094488, 43.8462609390748]","[25.991057727589432, 43.84685643926305]",2.6128096546976467,7940.7,662.3,3194.4,2300.0,7491.3,1549.0
175,"[25.98333304036581, 43.852249548259714]","[25.933245798947823, 43.838060873717176]",4.315503909280019,6100.9,708.9,6165.7,4439.2,6382.4,1281.6
176,"[25.997310782420453, 43.87074061050566]","[26.008831600506, 43.873243429852224]",0.9645232465436003,1079.4,78.3,1330.9,958.2,1079.4,215.9
